yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2005,2005,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Australia and New Zealand,Oceania,18057,24.0002488,53.9994829,-16.85099460447687,133.4130365630627
2005,2005,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Central Asia,Asia,188096,24.0002488,53.9994829,39.89317229901691,61.060280637304274
2005,2005,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Asia,Asia,8039,24.0002488,53.9994829,37.977378106878206,73.97804075806764
2005,2005,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Europe,Europe,11402,24.0002488,53.9994829,51.67568633314729,27.673469819741847
2005,2005,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Egypt,Egypt,78006,24.0002488,53.9994829,,
2005,2005,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Latin America and the Caribbean,Americas,33132,24.0002488,53.9994829,17.925141963241547,-78.01492950057497
2005,2005,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Northern America,Americas,8643,24.0002488,53.9994829,43.897683433510366,-100.08947125585888
2005,2005,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Northern Europe,Europe,43943,24.0002488,53.9994829,59.36075159783851,25.01346951967388
2005,2005,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,South-eastern Asia,Asia,119445,24.0002488,53.9994829,10.528384761701911,103.08333472012376
2005,2005,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Asia,Asia,1548407,24.0002488,53.9994829,25.499703063807168,75.5024015339642
2005,2005,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Sub-Saharan Africa,Africa,1469885,24.0002488,53.9994829,6.06272746187266,22.727528470146083
2005,2005,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Western Asia,Asia,34905,24.0002488,53.9994829,26.42921218083572,52.86847103284948
2005,2005,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,690,24.0002488,53.9994829,47.92172048214207,7.866753258497997
2005,2005,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,8013018,24.0002488,53.9994829,,
2005,2005,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Afghanistan, Afghanistan,6761,24.0002488,53.9994829,,
2005,2005,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Algeria, Algeria,262060,24.0002488,53.9994829,,
2005,2005,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Armenia, Armenia,32580,24.0002488,53.9994829,,
2005,2005,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Azerbaijan, Azerbaijan,21660,24.0002488,53.9994829,,
2005,2005,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Bahrain, Bahrain,471990,24.0002488,53.9994829,,
2005,2005,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Comoros, Comoros,1529,24.0002488,53.9994829,,
2005,2005,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Djibouti, Djibouti,303918,24.0002488,53.9994829,,
2005,2005,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Iraq, Iraq,1029850,24.0002488,53.9994829,,
2005,2005,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Jordan, Jordan,18856,24.0002488,53.9994829,,
2005,2005,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Kuwait, Kuwait,232090,24.0002488,53.9994829,,
2005,2005,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Lebanon, Lebanon,6327,24.0002488,53.9994829,,
2005,2005,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Libya, Libya,31174,24.0002488,53.9994829,,
2005,2005,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Morocco, Morocco,24489,24.0002488,53.9994829,,
2005,2005,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Oman, Oman,213992,24.0002488,53.9994829,,
2005,2005,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Pakistan, Pakistan,228357,24.0002488,53.9994829,,
2005,2005,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Qatar, Qatar,374737,24.0002488,53.9994829,,
2005,2005,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Saudi Arabia, Saudi Arabia,576942,24.0002488,53.9994829,,
2005,2005,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Yemen, Yemen,159445,24.0002488,53.9994829,,
