yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2013,2013,Import,Algeria,88,"Aircraft, spacecraft and parts thereof",Australia and New Zealand,Oceania,1997
2013,2013,Import,Algeria,88,"Aircraft, spacecraft and parts thereof",Central Asia,Asia,2536
2013,2013,Import,Algeria,88,"Aircraft, spacecraft and parts thereof",Eastern Asia,Asia,596284
2013,2013,Import,Algeria,88,"Aircraft, spacecraft and parts thereof",Eastern Europe,Europe,15854414
2013,2013,Import,Algeria,88,"Aircraft, spacecraft and parts thereof",Latin America and the Caribbean,Americas,11248
2013,2013,Import,Algeria,88,"Aircraft, spacecraft and parts thereof",Northern Africa,Africa,30
2013,2013,Import,Algeria,88,"Aircraft, spacecraft and parts thereof",Northern America,Americas,53681318
2013,2013,Import,Algeria,88,"Aircraft, spacecraft and parts thereof",Northern Europe,Europe,6406667
2013,2013,Import,Algeria,88,"Aircraft, spacecraft and parts thereof",South-eastern Asia,Asia,1245
2013,2013,Import,Algeria,88,"Aircraft, spacecraft and parts thereof",Southern Europe,Europe,23473535
2013,2013,Import,Algeria,88,"Aircraft, spacecraft and parts thereof",Sub-Saharan Africa,Africa,649540
2013,2013,Import,Algeria,88,"Aircraft, spacecraft and parts thereof",Western Europe,Europe,11381273
2013,2013,Import,Algeria,88,"Aircraft, spacecraft and parts thereof",World,World,112069123
