yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2007,2007.0,Re-Export,Qatar,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,96615.0,,25.3336984,51.2295295,-36.8535712,174.7456809
2007,2007.0,Re-Export,Qatar,Indonesia,35.0,Albuminoidal substances; modified starches; glues; enzymes,8560.0,,25.3336984,51.2295295,-2.4833826,117.8902853
2007,2007.0,Re-Export,Qatar,Ireland,35.0,Albuminoidal substances; modified starches; glues; enzymes,4381.0,,25.3336984,51.2295295,52.865196,-7.9794599
2007,2007.0,Re-Export,Qatar,Pakistan,35.0,Albuminoidal substances; modified starches; glues; enzymes,2129.0,,25.3336984,51.2295295,30.3308401,71.247499
2007,2007.0,Re-Export,Qatar,United Arab Emirates,35.0,Albuminoidal substances; modified starches; glues; enzymes,81545.0,,25.3336984,51.2295295,24.0002488,53.9994829
