yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,rtLat,rtLon,ptLat,ptLon
2016,2016,Import,Oman,World,91,Clocks and watches and parts thereof,74931491,,,-36.8535712,174.7456809
2016,2016,Import,Oman,Australia,91,Clocks and watches and parts thereof,1003,,,-24.7761086,134.755
2016,2016,Import,Oman,Austria,91,Clocks and watches and parts thereof,156,,,47.59397,14.12456
2016,2016,Import,Oman,Bangladesh,91,Clocks and watches and parts thereof,460,,,24.4769288,90.2934413
2016,2016,Import,Oman,Canada,91,Clocks and watches and parts thereof,1898,,,61.0666922,-107.991707
2016,2016,Import,Oman,China,91,Clocks and watches and parts thereof,8022191,,,35.000074,104.999927
2016,2016,Import,Oman,Czechia,91,Clocks and watches and parts thereof,5427,,,,
2016,2016,Import,Oman,Denmark,91,Clocks and watches and parts thereof,884,,,55.670249,10.3333283
2016,2016,Import,Oman,France,91,Clocks and watches and parts thereof,218319,,,46.603354,1.8883335
2016,2016,Import,Oman,Germany,91,Clocks and watches and parts thereof,221094,,,51.1638175,10.4478313
2016,2016,Import,Oman,"China, Hong Kong SAR",91,Clocks and watches and parts thereof,43326,,,22.350627,114.1849161
2016,2016,Import,Oman,Indonesia,91,Clocks and watches and parts thereof,58192,,,-2.4833826,117.8902853
2016,2016,Import,Oman,Italy,91,Clocks and watches and parts thereof,4555489,,,42.6384261,12.674297
2016,2016,Import,Oman,Japan,91,Clocks and watches and parts thereof,2609466,,,36.5748441,139.2394179
2016,2016,Import,Oman,Rep. of Korea,91,Clocks and watches and parts thereof,28400,,,,
2016,2016,Import,Oman,Lebanon,91,Clocks and watches and parts thereof,1011,,,33.8750629,35.843409
2016,2016,Import,Oman,Malaysia,91,Clocks and watches and parts thereof,241,,,4.5693754,102.2656823
2016,2016,Import,Oman,Mexico,91,Clocks and watches and parts thereof,74078,,,23.6585116,-102.0077097
2016,2016,Import,Oman,"Other Asia, nes",91,Clocks and watches and parts thereof,17448,,,,
2016,2016,Import,Oman,Netherlands,91,Clocks and watches and parts thereof,4122,,,52.2434979,5.6343227
2016,2016,Import,Oman,Pakistan,91,Clocks and watches and parts thereof,57630,,,30.3308401,71.247499
2016,2016,Import,Oman,Philippines,91,Clocks and watches and parts thereof,4553,,,12.7503486,122.7312101
2016,2016,Import,Oman,Portugal,91,Clocks and watches and parts thereof,912,,,39.6621648,-8.1353519
2016,2016,Import,Oman,India,91,Clocks and watches and parts thereof,862977,,,22.3511148,78.6677428
2016,2016,Import,Oman,Singapore,91,Clocks and watches and parts thereof,17511,,,1.357107,103.8194992
2016,2016,Import,Oman,Viet Nam,91,Clocks and watches and parts thereof,1123,,,15.9266657,107.9650855
2016,2016,Import,Oman,South Africa,91,Clocks and watches and parts thereof,6491,,,-28.8166236,24.991639
2016,2016,Import,Oman,Spain,91,Clocks and watches and parts thereof,64007,,,39.3260685,-4.8379791
2016,2016,Import,Oman,Sweden,91,Clocks and watches and parts thereof,36088,,,59.6749712,14.5208584
2016,2016,Import,Oman,Switzerland,91,Clocks and watches and parts thereof,54976424,,,46.7985624,8.2319736
2016,2016,Import,Oman,Thailand,91,Clocks and watches and parts thereof,2045432,,,14.8971921,100.83273
2016,2016,Import,Oman,Turkey,91,Clocks and watches and parts thereof,20897,,,38.9597594,34.9249653
2016,2016,Import,Oman,Egypt,91,Clocks and watches and parts thereof,3196,,,26.2540493,29.2675469
2016,2016,Import,Oman,United Kingdom,91,Clocks and watches and parts thereof,727825,,,54.7023545,-3.2765753
2016,2016,Import,Oman,USA,91,Clocks and watches and parts thereof,223773,,,,
2016,2016,Import,Oman,Yemen,91,Clocks and watches and parts thereof,19427,,,16.3471243,47.8915271
2018,2018,Import,Oman,World,91,Clocks and watches and parts thereof,95058519,,,-36.8535712,174.7456809
2018,2018,Import,Oman,Bahrain,91,Clocks and watches and parts thereof,12504,,,26.1551249,50.5344606
2018,2018,Import,Oman,Belgium,91,Clocks and watches and parts thereof,457,,,50.6402809,4.6667145
2018,2018,Import,Oman,Sri Lanka,91,Clocks and watches and parts thereof,23745,,,7.5554942,80.7137847
