yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2014,2014,Export,Georgia,70,Glass and glassware,Australia and New Zealand,Oceania,46
2014,2014,Export,Georgia,70,Glass and glassware,Central Asia,Asia,38433
2014,2014,Export,Georgia,70,Glass and glassware,Eastern Asia,Asia,17898
2014,2014,Export,Georgia,70,Glass and glassware,Eastern Europe,Europe,9658
2014,2014,Export,Georgia,70,Glass and glassware,Latin America and the Caribbean,Americas,4362
2014,2014,Export,Georgia,70,Glass and glassware,Northern Africa,Africa,396
2014,2014,Export,Georgia,70,Glass and glassware,Northern America,Americas,2990
2014,2014,Export,Georgia,70,Glass and glassware,Northern Europe,Europe,7034
2014,2014,Export,Georgia,70,Glass and glassware,Southern Asia,Asia,84
2014,2014,Export,Georgia,70,Glass and glassware,Southern Europe,Europe,15151
2014,2014,Export,Georgia,70,Glass and glassware,Sub-Saharan Africa,Africa,130
2014,2014,Export,Georgia,70,Glass and glassware,Western Asia,Asia,36096
2014,2014,Export,Georgia,70,Glass and glassware,Western Europe,Europe,199468
2014,2014,Export,Georgia,70,Glass and glassware,World,World,3789726
