yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2020,2020,Import,Lebanon,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Asia,Asia,567227,33.8750629,35.843409,37.977378106878206,73.97804075806764
2020,2020,Import,Lebanon,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Europe,Europe,102538,33.8750629,35.843409,51.67568633314729,27.673469819741847
2020,2020,Import,Lebanon,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern America,Americas,16019,33.8750629,35.843409,43.897683433510366,-100.08947125585888
2020,2020,Import,Lebanon,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern Europe,Europe,63248,33.8750629,35.843409,59.36075159783851,25.01346951967388
2020,2020,Import,Lebanon,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Southern Europe,Europe,17241,33.8750629,35.843409,40.12399607988535,20.742583178432696
2020,2020,Import,Lebanon,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Sub-Saharan Africa,Africa,85,33.8750629,35.843409,6.06272746187266,22.727528470146083
2020,2020,Import,Lebanon,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Asia,Asia,33226,33.8750629,35.843409,26.42921218083572,52.86847103284948
2020,2020,Import,Lebanon,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Europe,Europe,63618,33.8750629,35.843409,47.92172048214207,7.866753258497997
2020,2020,Import,Lebanon,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,World,World,890163,33.8750629,35.843409,,
