yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion_export,Region_export,TradeValue_export,rtLat,rtLon,ptLon,ptLat,mid,Subregion_import,Region_import,TradeValue_import
1993.0,1993.0,Export,Algeria,1.0,Live animals,World,World,858533.0,28.0000272,2.9999825,,,11993Algeria,World,World,22179594.0
1993.0,1993.0,Export,Algeria,2.0,Meat and edible meat offal,World,World,3277.0,28.0000272,2.9999825,,,21993Algeria,World,World,25478084.0
1993.0,1993.0,Export,Algeria,3.0,"Fish, crustaceans, molluscs, aquatic invertebrates ne",World,World,2336123.0,28.0000272,2.9999825,,,31993Algeria,World,World,132984.0
1993.0,1993.0,Export,Algeria,4.0,"Dairy products, eggs, honey, edible animal product nes",World,World,212.0,28.0000272,2.9999825,,,41993Algeria,World,World,654027584.0
1993.0,1993.0,Export,Algeria,5.0,"Products of animal origin, nes",World,World,9451.0,28.0000272,2.9999825,,,51993Algeria,World,World,170507.0
1993.0,1993.0,Export,Algeria,6.0,"Live trees, plants, bulbs, roots, cut flowers etc",World,World,1356.0,28.0000272,2.9999825,,,61993Algeria,World,World,73070.0
1993.0,1993.0,Export,Algeria,7.0,Edible vegetables and certain roots and tubers,World,World,1003766.0,28.0000272,2.9999825,,,71993Algeria,World,World,36482276.0
1993.0,1993.0,Export,Algeria,8.0,"Edible fruit, nuts, peel of citrus fruit, melons",World,World,55378088.0,28.0000272,2.9999825,,,81993Algeria,World,World,1164046.0
1993.0,1993.0,Export,Algeria,9.0,"Coffee, tea, mate and spices",World,World,4463.0,28.0000272,2.9999825,,,91993Algeria,World,World,112034872.0
1993.0,1993.0,Export,Algeria,11.0,"Milling products, malt, starches, inulin, wheat glute",World,World,2072.0,28.0000272,2.9999825,,,111993Algeria,World,World,311019136.0
1993.0,1993.0,Export,Algeria,12.0,"Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",World,World,426235.0,28.0000272,2.9999825,,,121993Algeria,World,World,27718264.0
1993.0,1993.0,Export,Algeria,14.0,"Vegetable plaiting materials, vegetable products nes",World,World,19205.0,28.0000272,2.9999825,,,141993Algeria,World,World,207947.0
1993.0,1993.0,Export,Algeria,15.0,"Animal,vegetable fats and oils, cleavage products, et",World,World,420829.0,28.0000272,2.9999825,,,151993Algeria,World,World,210174720.0
1993.0,1993.0,Export,Algeria,17.0,Sugars and sugar confectionery,World,World,46338.0,28.0000272,2.9999825,,,171993Algeria,World,World,253335680.0
1993.0,1993.0,Export,Algeria,18.0,Cocoa and cocoa preparations,World,World,1058.0,28.0000272,2.9999825,,,181993Algeria,World,World,1889671.0
1993.0,1993.0,Export,Algeria,19.0,"Cereal, flour, starch, milk preparations and products",World,World,130089.0,28.0000272,2.9999825,,,191993Algeria,World,World,11587322.0
