yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2013,2013,Re-Export,Georgia,45,Cork and articles of cork,Southern Europe,Europe,8158
2013,2013,Re-Export,Georgia,45,Cork and articles of cork,World,World,8158
