yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2001,2001,Export,Cyprus,1,Live animals,Australia and New Zealand,Oceania,2483
2001,2001,Export,Cyprus,1,Live animals,Eastern Asia,Asia,155
2001,2001,Export,Cyprus,1,Live animals,Eastern Europe,Europe,504
2001,2001,Export,Cyprus,1,Live animals,Northern America,Americas,877
2001,2001,Export,Cyprus,1,Live animals,Northern Europe,Europe,20686
2001,2001,Export,Cyprus,1,Live animals,Southern Asia,Asia,621
2001,2001,Export,Cyprus,1,Live animals,Southern Europe,Europe,473486
2001,2001,Export,Cyprus,1,Live animals,Sub-Saharan Africa,Africa,202
2001,2001,Export,Cyprus,1,Live animals,Western Europe,Europe,6533
2001,2001,Export,Cyprus,1,Live animals,World,World,1466756
