yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2019,2019.0,Import,Comoros,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,44927.0,,-12.2045176,44.2832964,-36.8535712,174.7456809
2019,2019.0,Import,Comoros,China,35.0,Albuminoidal substances; modified starches; glues; enzymes,9741.0,,-12.2045176,44.2832964,35.000074,104.999927
2019,2019.0,Import,Comoros,France,35.0,Albuminoidal substances; modified starches; glues; enzymes,380.0,,-12.2045176,44.2832964,46.603354,1.8883335
2019,2019.0,Import,Comoros,Indonesia,35.0,Albuminoidal substances; modified starches; glues; enzymes,44.0,,-12.2045176,44.2832964,-2.4833826,117.8902853
2019,2019.0,Import,Comoros,Saudi Arabia,35.0,Albuminoidal substances; modified starches; glues; enzymes,245.0,,-12.2045176,44.2832964,25.6242618,42.3528328
2019,2019.0,Import,Comoros,India,35.0,Albuminoidal substances; modified starches; glues; enzymes,56.0,,-12.2045176,44.2832964,22.3511148,78.6677428
2019,2019.0,Import,Comoros,United Arab Emirates,35.0,Albuminoidal substances; modified starches; glues; enzymes,34285.0,,-12.2045176,44.2832964,24.0002488,53.9994829
2019,2019.0,Import,Comoros,Turkey,35.0,Albuminoidal substances; modified starches; glues; enzymes,40.0,,-12.2045176,44.2832964,38.9597594,34.9249653
2019,2019.0,Import,Comoros,United Rep. of Tanzania,35.0,Albuminoidal substances; modified starches; glues; enzymes,132.0,,-12.2045176,44.2832964,,
