yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2008,2008,Export,Kuwait,38,Miscellaneous chemical products,Eastern Asia,Asia,668314
2008,2008,Export,Kuwait,38,Miscellaneous chemical products,Eastern Europe,Europe,45075
2008,2008,Export,Kuwait,38,Miscellaneous chemical products,Northern Africa,Africa,66637
2008,2008,Export,Kuwait,38,Miscellaneous chemical products,Northern America,Americas,12245849
2008,2008,Export,Kuwait,38,Miscellaneous chemical products,Northern Europe,Europe,35117
2008,2008,Export,Kuwait,38,Miscellaneous chemical products,South-eastern Asia,Asia,107720
2008,2008,Export,Kuwait,38,Miscellaneous chemical products,Southern Asia,Asia,164615
2008,2008,Export,Kuwait,38,Miscellaneous chemical products,Southern Europe,Europe,75
2008,2008,Export,Kuwait,38,Miscellaneous chemical products,Sub-Saharan Africa,Africa,743735
2008,2008,Export,Kuwait,38,Miscellaneous chemical products,Western Asia,Asia,101441
2008,2008,Export,Kuwait,38,Miscellaneous chemical products,Western Europe,Europe,1743051
2008,2008,Export,Kuwait,38,Miscellaneous chemical products,World,World,18923063
