rtTitle,Subregion,rgDesc,TradeValue
Morocco,Algeria,Export,204413296
Morocco,Algeria,Import,1074864314
Morocco,Armenia,Export,194019
Morocco,Armenia,Import,895
Morocco,Azerbaijan,Export,1556434
Morocco,Azerbaijan,Import,554791
Morocco,Bahrain,Export,1828074
Morocco,Bahrain,Import,66431672
Morocco,Comoros,Export,1123290
Morocco,Comoros,Import,1233
Morocco,Cyprus,Export,830175
Morocco,Cyprus,Import,2860221
Morocco,Djibouti,Export,14558940
Morocco,Georgia,Export,711846
Morocco,Georgia,Import,1262333
Morocco,Iraq,Export,8216090
Morocco,Iraq,Import,1136996831
Morocco,Jordan,Export,47119055
Morocco,Jordan,Import,15221412
Morocco,Kuwait,Export,3313230
Morocco,Kuwait,Import,33522685
Morocco,Lebanon,Export,45377564
Morocco,Lebanon,Import,29680258
Morocco,Libya,Export,29657634
Morocco,Libya,Import,13613571
Morocco,Malta,Export,5988557
Morocco,Malta,Import,32104832
Morocco,Mauritania,Export,101686672
Morocco,Mauritania,Import,945661
Morocco,Oman,Export,420166
Morocco,Oman,Import,18742871
Morocco,Pakistan,Export,425458572
Morocco,Pakistan,Import,35353854
Morocco,Qatar,Export,8228071
Morocco,Qatar,Import,142020490
Morocco,Saudi Arabia,Export,41059829
Morocco,Saudi Arabia,Import,3048197759
Morocco,United Arab Emirates,Export,91582555
Morocco,United Arab Emirates,Import,301390681
Morocco,World,Export,21543518783
Morocco,World,Import,44062953728
Morocco,Yemen,Export,5903705
Morocco,Yemen,Import,83499
