yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
1998,1998,Import,Georgia,96,Miscellaneous manufactured articles,Eastern Asia,Asia,124014
1998,1998,Import,Georgia,96,Miscellaneous manufactured articles,Eastern Europe,Europe,9826
1998,1998,Import,Georgia,96,Miscellaneous manufactured articles,Latin America and the Caribbean,Americas,520
1998,1998,Import,Georgia,96,Miscellaneous manufactured articles,Northern America,Americas,5806
1998,1998,Import,Georgia,96,Miscellaneous manufactured articles,Northern Europe,Europe,15996
1998,1998,Import,Georgia,96,Miscellaneous manufactured articles,Southern Asia,Asia,1180
1998,1998,Import,Georgia,96,Miscellaneous manufactured articles,Southern Europe,Europe,8326
1998,1998,Import,Georgia,96,Miscellaneous manufactured articles,Western Asia,Asia,38298
1998,1998,Import,Georgia,96,Miscellaneous manufactured articles,Western Europe,Europe,118342
1998,1998,Import,Georgia,96,Miscellaneous manufactured articles,World,World,335524
