yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2013,2013.0,Re-Export,Bahrain,World,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,9145.0,,26.1551249,50.5344606,-36.8535712,174.7456809
2013,2013.0,Re-Export,Bahrain,Malta,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,241.0,,26.1551249,50.5344606,35.8885993,14.4476911
2013,2013.0,Re-Export,Bahrain,Panama,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,1773.0,,26.1551249,50.5344606,8.559559,-81.1308434
2013,2013.0,Re-Export,Bahrain,Saudi Arabia,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,1466.0,,26.1551249,50.5344606,25.6242618,42.3528328
2013,2013.0,Re-Export,Bahrain,Singapore,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,5045.0,,26.1551249,50.5344606,1.357107,103.8194992
2013,2013.0,Re-Export,Bahrain,USA,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,621.0,,26.1551249,50.5344606,39.7837304,-100.445882
