yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2012,2012.0,Re-Export,Pakistan,World,68.0,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",42239.0,,30.3308401,71.247499,-36.8535712,174.7456809
2012,2012.0,Re-Export,Pakistan,Germany,68.0,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",21631.0,,30.3308401,71.247499,51.1638175,10.4478313
2012,2012.0,Re-Export,Pakistan,Turkey,68.0,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",10.0,,30.3308401,71.247499,38.9597594,34.9249653
2012,2012.0,Re-Export,Pakistan,United Kingdom,68.0,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",20599.0,,30.3308401,71.247499,54.7023545,-3.2765753
