yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2010,2010.0,Re-Export,Oman,World,4.0,Dairy produce; birds eggs; natural honey;,1215267.0,,21.0000287,57.0036901,-36.8535712,174.7456809
2010,2010.0,Re-Export,Oman,Iran,4.0,Dairy produce; birds eggs; natural honey;,31675.0,,21.0000287,57.0036901,32.6475314,54.5643516
2010,2010.0,Re-Export,Oman,Kenya,4.0,Dairy produce; birds eggs; natural honey;,56354.0,,21.0000287,57.0036901,1.4419683,38.4313975
2010,2010.0,Re-Export,Oman,Pakistan,4.0,Dairy produce; birds eggs; natural honey;,1623.0,,21.0000287,57.0036901,30.3308401,71.247499
2010,2010.0,Re-Export,Oman,Somalia,4.0,Dairy produce; birds eggs; natural honey;,495117.0,,21.0000287,57.0036901,8.3676771,49.083416
2010,2010.0,Re-Export,Oman,Fmr Sudan,4.0,Dairy produce; birds eggs; natural honey;,36767.0,,21.0000287,57.0036901,18.046398,34.41288
2010,2010.0,Re-Export,Oman,United Arab Emirates,4.0,Dairy produce; birds eggs; natural honey;,518529.0,,21.0000287,57.0036901,24.0002488,53.9994829
2010,2010.0,Re-Export,Oman,Yemen,4.0,Dairy produce; birds eggs; natural honey;,75202.0,,21.0000287,57.0036901,16.3471243,47.8915271
