yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2008,2008,Import,Kuwait,75,Nickel and articles thereof,Australia and New Zealand,Oceania,1424
2008,2008,Import,Kuwait,75,Nickel and articles thereof,Eastern Asia,Asia,573523
2008,2008,Import,Kuwait,75,Nickel and articles thereof,Eastern Europe,Europe,141938
2008,2008,Import,Kuwait,75,Nickel and articles thereof,Latin America and the Caribbean,Americas,5973
2008,2008,Import,Kuwait,75,Nickel and articles thereof,Northern America,Americas,1299126
2008,2008,Import,Kuwait,75,Nickel and articles thereof,Northern Europe,Europe,211726
2008,2008,Import,Kuwait,75,Nickel and articles thereof,South-eastern Asia,Asia,85587
2008,2008,Import,Kuwait,75,Nickel and articles thereof,Southern Europe,Europe,364073
2008,2008,Import,Kuwait,75,Nickel and articles thereof,Western Asia,Asia,22412
2008,2008,Import,Kuwait,75,Nickel and articles thereof,Western Europe,Europe,1521756
2008,2008,Import,Kuwait,75,Nickel and articles thereof,World,World,4669646
