yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2006,2006,Import,Armenia,4,Dairy produce; birds eggs; natural honey;,Australia and New Zealand,Oceania,1014023,40.7696272,44.6736646,-16.85099460447687,133.4130365630627
2006,2006,Import,Armenia,4,Dairy produce; birds eggs; natural honey;,Eastern Europe,Europe,7611927,40.7696272,44.6736646,51.67568633314729,27.673469819741847
2006,2006,Import,Armenia,4,Dairy produce; birds eggs; natural honey;,Latin America and the Caribbean,Americas,43200,40.7696272,44.6736646,17.925141963241547,-78.01492950057497
2006,2006,Import,Armenia,4,Dairy produce; birds eggs; natural honey;,Northern America,Americas,94607,40.7696272,44.6736646,43.897683433510366,-100.08947125585888
2006,2006,Import,Armenia,4,Dairy produce; birds eggs; natural honey;,Northern Europe,Europe,2746405,40.7696272,44.6736646,59.36075159783851,25.01346951967388
2006,2006,Import,Armenia,4,Dairy produce; birds eggs; natural honey;,Southern Asia,Asia,662444,40.7696272,44.6736646,25.499703063807168,75.5024015339642
2006,2006,Import,Armenia,4,Dairy produce; birds eggs; natural honey;,Southern Europe,Europe,10470,40.7696272,44.6736646,40.12399607988535,20.742583178432696
2006,2006,Import,Armenia,4,Dairy produce; birds eggs; natural honey;,Western Europe,Europe,1310887,40.7696272,44.6736646,47.92172048214207,7.866753258497997
2006,2006,Import,Armenia,4,Dairy produce; birds eggs; natural honey;,World,World,13539669,40.7696272,44.6736646,,
