yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2010,2010,Export,Georgia,96,Miscellaneous manufactured articles,Central Asia,Asia,1
2010,2010,Export,Georgia,96,Miscellaneous manufactured articles,Eastern Europe,Europe,242896
2010,2010,Export,Georgia,96,Miscellaneous manufactured articles,Latin America and the Caribbean,Americas,66
2010,2010,Export,Georgia,96,Miscellaneous manufactured articles,Northern America,Americas,115
2010,2010,Export,Georgia,96,Miscellaneous manufactured articles,Northern Europe,Europe,101385
2010,2010,Export,Georgia,96,Miscellaneous manufactured articles,Southern Europe,Europe,566
2010,2010,Export,Georgia,96,Miscellaneous manufactured articles,Sub-Saharan Africa,Africa,97
2010,2010,Export,Georgia,96,Miscellaneous manufactured articles,Western Asia,Asia,2858
2010,2010,Export,Georgia,96,Miscellaneous manufactured articles,Western Europe,Europe,219495
2010,2010,Export,Georgia,96,Miscellaneous manufactured articles,World,World,2933831
