,rtTitle,ptTitle,rgDesc,TradeValue
0,Mauritania,Algeria,Export,3766031.0
1,Mauritania,Algeria,Import,1253722.0
2,Mauritania,Bahrain,Import,31953.0
3,Mauritania,Cyprus,Import,10042.0
4,Mauritania,Djibouti,Import,77.0
5,Mauritania,Fmr Sudan,Import,52052.0
6,Mauritania,Israel,Import,877.0
7,Mauritania,Jordan,Import,98829.0
8,Mauritania,Kuwait,Import,31124.0
9,Mauritania,Lebanon,Export,34214.0
10,Mauritania,Lebanon,Import,444554.0
11,Mauritania,Libya,Import,4100.0
12,Mauritania,Malta,Import,102036.0
13,Mauritania,Morocco,Export,3095.0
14,Mauritania,Morocco,Import,17948633.0
15,Mauritania,Oman,Import,23236.0
16,Mauritania,Pakistan,Import,31973.0
17,Mauritania,Qatar,Import,340882.0
18,Mauritania,Saudi Arabia,Import,5711674.0
19,Mauritania,Syria,Import,481051.0
20,Mauritania,Turkey,Import,5096988.0
21,Mauritania,United Arab Emirates,Import,28692857.0
22,Mauritania,World,Export,1338103003.0
23,Mauritania,World,Import,1216407246.0
24,Mauritania,Yemen,Import,211661.0
