yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2016,2016,Re-Export,Armenia,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Europe,Europe,289,40.7696272,44.6736646,51.67568633314729,27.673469819741847
2016,2016,Re-Export,Armenia,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Europe,Europe,354,40.7696272,44.6736646,40.12399607988535,20.742583178432696
2016,2016,Re-Export,Armenia,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,40553,40.7696272,44.6736646,47.92172048214207,7.866753258497997
2016,2016,Re-Export,Armenia,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,43796,40.7696272,44.6736646,,
2016,2016,Re-Export,Armenia,35,Albuminoidal substances; modified starches; glues; enzymes, Georgia, Georgia,2600,40.7696272,44.6736646,,
