yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2015,2015,Export,Algeria,35,Albuminoidal substances; modified starches; glues; enzymes,Latin America and the Caribbean,Americas,41,28.0000272,2.9999825,17.925141963241547,-78.01492950057497
2015,2015,Export,Algeria,35,Albuminoidal substances; modified starches; glues; enzymes,Northern America,Americas,43,28.0000272,2.9999825,43.897683433510366,-100.08947125585888
2015,2015,Export,Algeria,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Europe,Europe,60,28.0000272,2.9999825,40.12399607988535,20.742583178432696
2015,2015,Export,Algeria,35,Albuminoidal substances; modified starches; glues; enzymes,Sub-Saharan Africa,Africa,166,28.0000272,2.9999825,6.06272746187266,22.727528470146083
2015,2015,Export,Algeria,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,536,28.0000272,2.9999825,47.92172048214207,7.866753258497997
2015,2015,Export,Algeria,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,846,28.0000272,2.9999825,,
