yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2011,2011,Import,Pakistan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Asia,Asia,888968,30.3308401,71.247499,37.977378106878206,73.97804075806764
2011,2011,Import,Pakistan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern America,Americas,285175,30.3308401,71.247499,43.897683433510366,-100.08947125585888
2011,2011,Import,Pakistan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern Europe,Europe,3150,30.3308401,71.247499,59.36075159783851,25.01346951967388
2011,2011,Import,Pakistan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Southern Europe,Europe,501285,30.3308401,71.247499,40.12399607988535,20.742583178432696
2011,2011,Import,Pakistan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Europe,Europe,8406,30.3308401,71.247499,47.92172048214207,7.866753258497997
2011,2011,Import,Pakistan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,World,World,2726836,30.3308401,71.247499,,
2011,2011,Import,Pakistan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Kuwait, Kuwait,925,30.3308401,71.247499,,
2011,2011,Import,Pakistan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,United Arab Emirates, United Arab Emirates,1038927,30.3308401,71.247499,,
