yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2019,2019.0,Export,Israel,World,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,17991000.0,,30.8124247,34.8594762,-36.8535712,174.7456809
2019,2019.0,Export,Israel,Germany,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,81000.0,,30.8124247,34.8594762,51.1638175,10.4478313
2019,2019.0,Export,Israel,India,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,6851000.0,,30.8124247,34.8594762,22.3511148,78.6677428
2019,2019.0,Export,Israel,Uganda,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,280000.0,,30.8124247,34.8594762,1.5333554,32.2166578
2019,2019.0,Export,Israel,USA,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,10779000.0,,30.8124247,34.8594762,39.7837304,-100.445882
