yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2016,2016,Import,Afghanistan,11,Products of the milling industry; malt; starches; inulin,Central Asia,Asia,477908367,33.7680065,66.2385139,39.89317229901691,61.060280637304274
2016,2016,Import,Afghanistan,11,Products of the milling industry; malt; starches; inulin,Eastern Asia,Asia,9720,33.7680065,66.2385139,37.977378106878206,73.97804075806764
2016,2016,Import,Afghanistan,11,Products of the milling industry; malt; starches; inulin,Eastern Europe,Europe,50881,33.7680065,66.2385139,51.67568633314729,27.673469819741847
2016,2016,Import,Afghanistan,11,Products of the milling industry; malt; starches; inulin,Southern Asia,Asia,8204683,33.7680065,66.2385139,25.499703063807168,75.5024015339642
2016,2016,Import,Afghanistan,11,Products of the milling industry; malt; starches; inulin,Western Asia,Asia,242365,33.7680065,66.2385139,26.42921218083572,52.86847103284948
2016,2016,Import,Afghanistan,11,Products of the milling industry; malt; starches; inulin,World,World,668231299,33.7680065,66.2385139,,
