yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2004,2004,Re-Export,Jordan,87,Vehicles other than railway or tramway rolling stock,Australia and New Zealand,Oceania,7405
2004,2004,Re-Export,Jordan,87,Vehicles other than railway or tramway rolling stock,Eastern Asia,Asia,7673
2004,2004,Re-Export,Jordan,87,Vehicles other than railway or tramway rolling stock,Eastern Europe,Europe,72360
2004,2004,Re-Export,Jordan,87,Vehicles other than railway or tramway rolling stock,Latin America and the Caribbean,Americas,74288
2004,2004,Re-Export,Jordan,87,Vehicles other than railway or tramway rolling stock,Northern Africa,Africa,424792
2004,2004,Re-Export,Jordan,87,Vehicles other than railway or tramway rolling stock,Northern America,Americas,106052
2004,2004,Re-Export,Jordan,87,Vehicles other than railway or tramway rolling stock,Northern Europe,Europe,31973
2004,2004,Re-Export,Jordan,87,Vehicles other than railway or tramway rolling stock,South-eastern Asia,Asia,28209
2004,2004,Re-Export,Jordan,87,Vehicles other than railway or tramway rolling stock,Southern Europe,Europe,40732
2004,2004,Re-Export,Jordan,87,Vehicles other than railway or tramway rolling stock,Sub-Saharan Africa,Africa,631080
2004,2004,Re-Export,Jordan,87,Vehicles other than railway or tramway rolling stock,Western Asia,Asia,497515
2004,2004,Re-Export,Jordan,87,Vehicles other than railway or tramway rolling stock,Western Europe,Europe,129670
2004,2004,Re-Export,Jordan,87,Vehicles other than railway or tramway rolling stock,World,World,102962073
