rtTitle,Subregion,rgDesc,TradeValue
Saudi Arabia,Afghanistan,Export,393073
Saudi Arabia,Afghanistan,Import,3371262
Saudi Arabia,Afghanistan,Re-Export,3738
Saudi Arabia,Algeria,Export,6395002
Saudi Arabia,Algeria,Import,337425
Saudi Arabia,Algeria,Re-Export,30354
Saudi Arabia,Bahrain,Export,145281585
Saudi Arabia,Bahrain,Import,100904842
Saudi Arabia,Bahrain,Re-Export,23475019
Saudi Arabia,Comoros,Export,13737
Saudi Arabia,Comoros,Import,37077
Saudi Arabia,Comoros,Re-Export,13737
Saudi Arabia,Cyprus,Export,4571454
Saudi Arabia,Cyprus,Import,18076863
Saudi Arabia,Cyprus,Re-Export,28677
Saudi Arabia,Djibouti,Export,1960876
Saudi Arabia,Djibouti,Import,2205432
Saudi Arabia,Djibouti,Re-Export,1239874
Saudi Arabia,Iraq,Export,51902
Saudi Arabia,Iraq,Re-Export,21632
Saudi Arabia,Jordan,Export,38459032
Saudi Arabia,Jordan,Import,10896004
Saudi Arabia,Jordan,Re-Export,5641522
Saudi Arabia,Kuwait,Export,508431858
Saudi Arabia,Kuwait,Import,3900939
Saudi Arabia,Kuwait,Re-Export,281347824
Saudi Arabia,Lebanon,Export,23523397
Saudi Arabia,Lebanon,Import,111786051
Saudi Arabia,Lebanon,Re-Export,4141669
Saudi Arabia,Libya,Export,3044495
Saudi Arabia,Libya,Re-Export,1987619
Saudi Arabia,Malta,Export,295719
Saudi Arabia,Malta,Import,5548251
Saudi Arabia,Morocco,Export,64312270
Saudi Arabia,Morocco,Import,141539631
Saudi Arabia,Morocco,Re-Export,646657
Saudi Arabia,Oman,Export,52549242
Saudi Arabia,Oman,Import,23274974
Saudi Arabia,Oman,Re-Export,2811997
Saudi Arabia,Pakistan,Export,59317713
Saudi Arabia,Pakistan,Import,142377026
Saudi Arabia,Pakistan,Re-Export,1733817
Saudi Arabia,Qatar,Export,62435333
Saudi Arabia,Qatar,Import,50937434
Saudi Arabia,Qatar,Re-Export,9773367
Saudi Arabia,United Arab Emirates,Export,279376845
Saudi Arabia,United Arab Emirates,Import,202708419
Saudi Arabia,United Arab Emirates,Re-Export,32637982
Saudi Arabia,Yemen,Export,80227212
Saudi Arabia,Yemen,Import,12338496
Saudi Arabia,Yemen,Re-Export,40761468
