yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2008,2008.0,Re-Export,Qatar,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,9751.0,,25.3336984,51.2295295,-36.8535712,174.7456809
2008,2008.0,Re-Export,Qatar,Bahrain,35.0,Albuminoidal substances; modified starches; glues; enzymes,5954.0,,25.3336984,51.2295295,26.1551249,50.5344606
2008,2008.0,Re-Export,Qatar,Germany,35.0,Albuminoidal substances; modified starches; glues; enzymes,1085.0,,25.3336984,51.2295295,51.1638175,10.4478313
2008,2008.0,Re-Export,Qatar,Iran,35.0,Albuminoidal substances; modified starches; glues; enzymes,2146.0,,25.3336984,51.2295295,32.6475314,54.5643516
2008,2008.0,Re-Export,Qatar,United Arab Emirates,35.0,Albuminoidal substances; modified starches; glues; enzymes,567.0,,25.3336984,51.2295295,24.0002488,53.9994829
