yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2010,2010,Import,Comoros,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Asia,Asia,2641,-12.2045176,44.2832964,37.977378106878206,73.97804075806764
2010,2010,Import,Comoros,35,Albuminoidal substances; modified starches; glues; enzymes,Sub-Saharan Africa,Africa,10032,-12.2045176,44.2832964,6.06272746187266,22.727528470146083
2010,2010,Import,Comoros,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,6581,-12.2045176,44.2832964,47.92172048214207,7.866753258497997
2010,2010,Import,Comoros,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,78356,-12.2045176,44.2832964,,
2010,2010,Import,Comoros,35,Albuminoidal substances; modified starches; glues; enzymes, Kuwait, Kuwait,5570,-12.2045176,44.2832964,,
2010,2010,Import,Comoros,35,Albuminoidal substances; modified starches; glues; enzymes, Saudi Arabia, Saudi Arabia,1859,-12.2045176,44.2832964,,
2010,2010,Import,Comoros,35,Albuminoidal substances; modified starches; glues; enzymes, United Arab Emirates, United Arab Emirates,51670,-12.2045176,44.2832964,,
