yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2004,2004,Export,Cyprus,55,Man-made staple fibers,Eastern Asia,Asia,47662
2004,2004,Export,Cyprus,55,Man-made staple fibers,Eastern Europe,Europe,2165421
2004,2004,Export,Cyprus,55,Man-made staple fibers,Northern Africa,Africa,840089
2004,2004,Export,Cyprus,55,Man-made staple fibers,Northern America,Americas,2138
2004,2004,Export,Cyprus,55,Man-made staple fibers,Northern Europe,Europe,3155
2004,2004,Export,Cyprus,55,Man-made staple fibers,South-eastern Asia,Asia,7318
2004,2004,Export,Cyprus,55,Man-made staple fibers,Southern Asia,Asia,115278
2004,2004,Export,Cyprus,55,Man-made staple fibers,Southern Europe,Europe,687288
2004,2004,Export,Cyprus,55,Man-made staple fibers,Western Asia,Asia,708648
2004,2004,Export,Cyprus,55,Man-made staple fibers,Western Europe,Europe,44770
2004,2004,Export,Cyprus,55,Man-made staple fibers,World,World,8965805
