yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
1998,1998,Re-Export,Cyprus,91,Clocks and watches and parts thereof,Eastern Asia,Asia,25308
1998,1998,Re-Export,Cyprus,91,Clocks and watches and parts thereof,Eastern Europe,Europe,208253
1998,1998,Re-Export,Cyprus,91,Clocks and watches and parts thereof,Northern Africa,Africa,78456
1998,1998,Re-Export,Cyprus,91,Clocks and watches and parts thereof,Northern America,Americas,2462
1998,1998,Re-Export,Cyprus,91,Clocks and watches and parts thereof,Northern Europe,Europe,324222
1998,1998,Re-Export,Cyprus,91,Clocks and watches and parts thereof,South-eastern Asia,Asia,39674
1998,1998,Re-Export,Cyprus,91,Clocks and watches and parts thereof,Southern Europe,Europe,3234561
1998,1998,Re-Export,Cyprus,91,Clocks and watches and parts thereof,Sub-Saharan Africa,Africa,578
1998,1998,Re-Export,Cyprus,91,Clocks and watches and parts thereof,Western Asia,Asia,29485
1998,1998,Re-Export,Cyprus,91,Clocks and watches and parts thereof,Western Europe,Europe,636215
1998,1998,Re-Export,Cyprus,91,Clocks and watches and parts thereof,World,World,4880535
