yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2006,2006,Export,Israel,11,Products of the milling industry; malt; starches; inulin,Central Asia,Asia,2000,30.8124247,34.8594762,39.89317229901691,61.060280637304274
2006,2006,Export,Israel,11,Products of the milling industry; malt; starches; inulin,Northern America,Americas,1707000,30.8124247,34.8594762,43.897683433510366,-100.08947125585888
2006,2006,Export,Israel,11,Products of the milling industry; malt; starches; inulin,Northern Europe,Europe,492000,30.8124247,34.8594762,59.36075159783851,25.01346951967388
2006,2006,Export,Israel,11,Products of the milling industry; malt; starches; inulin,Southern Europe,Europe,1000,30.8124247,34.8594762,40.12399607988535,20.742583178432696
2006,2006,Export,Israel,11,Products of the milling industry; malt; starches; inulin,Sub-Saharan Africa,Africa,807000,30.8124247,34.8594762,6.06272746187266,22.727528470146083
2006,2006,Export,Israel,11,Products of the milling industry; malt; starches; inulin,Western Asia,Asia,37000,30.8124247,34.8594762,26.42921218083572,52.86847103284948
2006,2006,Export,Israel,11,Products of the milling industry; malt; starches; inulin,Western Europe,Europe,124000,30.8124247,34.8594762,47.92172048214207,7.866753258497997
2006,2006,Export,Israel,11,Products of the milling industry; malt; starches; inulin,World,World,3174000,30.8124247,34.8594762,,
