yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2007,2007.0,Export,Morocco,World,36.0,Explosives; pyrotechnic products; matches,658155.0,,31.1728205,-7.3362482,-36.8535712,174.7456809
2007,2007.0,Export,Morocco,Equatorial Guinea,36.0,Explosives; pyrotechnic products; matches,243929.0,,31.1728205,-7.3362482,1.613172,10.5170357
2007,2007.0,Export,Morocco,Guinea,36.0,Explosives; pyrotechnic products; matches,414226.0,,31.1728205,-7.3362482,10.7226226,-10.7083587
