yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2008,2008.0,Export,Jordan,World,81.0,Other base metals; cermets; articles thereof,174305.0,,31.1667049,36.941628,-36.8535712,174.7456809
2008,2008.0,Export,Jordan,Kazakhstan,81.0,Other base metals; cermets; articles thereof,140280.0,,31.1667049,36.941628,48.1012954,66.7780818
2008,2008.0,Export,Jordan,Netherlands,81.0,Other base metals; cermets; articles thereof,24301.0,,31.1667049,36.941628,52.2434979,5.6343227
2008,2008.0,Export,Jordan,Free Zones,81.0,Other base metals; cermets; articles thereof,9725.0,,31.1667049,36.941628,5.57675525,-0.1653113957934536
