yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2006,2006.0,Export,Georgia,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,60203.0,,32.3293809,-83.1137366,-36.8535712,174.7456809
2006,2006.0,Export,Georgia,Azerbaijan,35.0,Albuminoidal substances; modified starches; glues; enzymes,1242.0,,32.3293809,-83.1137366,40.3936294,47.7872508
2006,2006.0,Export,Georgia,Armenia,35.0,Albuminoidal substances; modified starches; glues; enzymes,34567.0,,32.3293809,-83.1137366,40.7696272,44.6736646
2006,2006.0,Export,Georgia,Italy,35.0,Albuminoidal substances; modified starches; glues; enzymes,96.0,,32.3293809,-83.1137366,42.6384261,12.674297
2006,2006.0,Export,Georgia,Ukraine,35.0,Albuminoidal substances; modified starches; glues; enzymes,24298.0,,32.3293809,-83.1137366,49.4871968,31.2718321
