rtTitle,Subregion,rgDesc,TradeValue
Libya,Algeria,Export,10075009
Libya,Algeria,Import,9048178
Libya,Bahrain,Import,24877901
Libya,Cyprus,Export,33557197
Libya,Cyprus,Import,2839972
Libya,Jordan,Export,5843084
Libya,Jordan,Import,21570833
Libya,Kuwait,Import,229121
Libya,Lebanon,Export,47357829
Libya,Lebanon,Import,3642491
Libya,Malta,Export,95246988
Libya,Malta,Import,17321289
Libya,Morocco,Export,60041404
Libya,Morocco,Import,23519019
Libya,Oman,Import,4166934
Libya,Pakistan,Import,1852069
Libya,Qatar,Import,1913956
Libya,Saudi Arabia,Export,45484
Libya,Saudi Arabia,Import,58361817
Libya,United Arab Emirates,Export,31304430
Libya,United Arab Emirates,Import,64216593
Libya,Yemen,Import,1229239
