yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2008,2008,Import,Oman,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Asia,Asia,1604432,21.0000287,57.0036901,37.977378106878206,73.97804075806764
2008,2008,Import,Oman,35,Albuminoidal substances; modified starches; glues; enzymes,Northern Africa,Africa,2481,21.0000287,57.0036901,19.569604022535763,12.47761721199581
2008,2008,Import,Oman,35,Albuminoidal substances; modified starches; glues; enzymes,Northern America,Americas,2004425,21.0000287,57.0036901,43.897683433510366,-100.08947125585888
2008,2008,Import,Oman,35,Albuminoidal substances; modified starches; glues; enzymes,Northern Europe,Europe,463262,21.0000287,57.0036901,59.36075159783851,25.01346951967388
2008,2008,Import,Oman,35,Albuminoidal substances; modified starches; glues; enzymes,South-eastern Asia,Asia,119748,21.0000287,57.0036901,10.528384761701911,103.08333472012376
2008,2008,Import,Oman,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Asia,Asia,14562,21.0000287,57.0036901,25.499703063807168,75.5024015339642
2008,2008,Import,Oman,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Europe,Europe,247405,21.0000287,57.0036901,40.12399607988535,20.742583178432696
2008,2008,Import,Oman,35,Albuminoidal substances; modified starches; glues; enzymes,Western Asia,Asia,468260,21.0000287,57.0036901,26.42921218083572,52.86847103284948
2008,2008,Import,Oman,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,2155868,21.0000287,57.0036901,47.92172048214207,7.866753258497997
2008,2008,Import,Oman,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,15884944,21.0000287,57.0036901,,
