yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion_export,Region_export,TradeValue_export,rtLat,rtLon,ptLon,ptLat,mid,Subregion_import,Region_import,TradeValue_import
2008.0,2008.0,Export,Cyprus,1.0,Live animals; animal products,World,World,1376046.0,34.9823018,33.1451285,,,12008Cyprus,World,World,1947944.0
2008.0,2008.0,Export,Cyprus,2.0,Meat and edible meat offal,World,World,18183410.0,34.9823018,33.1451285,,,22008Cyprus,World,World,58632197.0
2008.0,2008.0,Export,Cyprus,3.0,"Fish and crustaceans, molluscs and other acquatic invertebrates",World,World,42833524.0,34.9823018,33.1451285,,,32008Cyprus,World,World,66082101.0
2008.0,2008.0,Export,Cyprus,4.0,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",World,World,55030247.0,34.9823018,33.1451285,,,42008Cyprus,World,World,82850711.0
2008.0,2008.0,Export,Cyprus,5.0,"Products of animal origin, not elsewhere specified or included",World,World,1795336.0,34.9823018,33.1451285,,,52008Cyprus,World,World,1678557.0
2008.0,2008.0,Export,Cyprus,6.0,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",World,World,17885.0,34.9823018,33.1451285,,,62008Cyprus,World,World,22003216.0
2008.0,2008.0,Export,Cyprus,8.0,Edible fruit and nuts; peel of citrus fruit or melons,World,World,44547497.0,34.9823018,33.1451285,,,82008Cyprus,World,World,65095490.0
2008.0,2008.0,Export,Cyprus,9.0,"Coffee, tea, maté and spices",World,World,798035.0,34.9823018,33.1451285,,,92008Cyprus,World,World,14009513.0
2008.0,2008.0,Export,Cyprus,10.0,Cereals,World,World,2039994.0,34.9823018,33.1451285,,,102008Cyprus,World,World,193988607.0
2008.0,2008.0,Export,Cyprus,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,World,World,5557658.0,34.9823018,33.1451285,,,112008Cyprus,World,World,11107953.0
