yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2007,2007.0,Re-Export,Qatar,World,11.0,Products of the milling industry; malt; starches; inulin,14327.0,,25.3336984,51.2295295,-36.8535712,174.7456809
2007,2007.0,Re-Export,Qatar,Bahrain,11.0,Products of the milling industry; malt; starches; inulin,7674.0,,25.3336984,51.2295295,26.1551249,50.5344606
2007,2007.0,Re-Export,Qatar,United Arab Emirates,11.0,Products of the milling industry; malt; starches; inulin,4632.0,,25.3336984,51.2295295,24.0002488,53.9994829
2007,2007.0,Re-Export,Qatar,USA,11.0,Products of the milling industry; malt; starches; inulin,2021.0,,25.3336984,51.2295295,39.7837304,-100.445882
