yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,rtLat,rtLon,ptLat,ptLon
2016,2016,Re-Export,Kuwait,World,37,Photographic or cinematographic goods,28559,,,-36.8535712,174.7456809
2016,2016,Re-Export,Kuwait,Jordan,37,Photographic or cinematographic goods,396,,,31.1667049,36.941628
2016,2016,Re-Export,Kuwait,Oman,37,Photographic or cinematographic goods,165,,,21.0000287,57.0036901
2016,2016,Re-Export,Kuwait,Qatar,37,Photographic or cinematographic goods,119,,,25.3336984,51.2295295
2016,2016,Re-Export,Kuwait,Saudi Arabia,37,Photographic or cinematographic goods,1508,,,25.6242618,42.3528328
2016,2016,Re-Export,Kuwait,South Africa,37,Photographic or cinematographic goods,18178,,,-28.8166236,24.991639
2016,2016,Re-Export,Kuwait,United Arab Emirates,37,Photographic or cinematographic goods,3672,,,24.0002488,53.9994829
2016,2016,Re-Export,Kuwait,USA,37,Photographic or cinematographic goods,4518,,,,
2019,2019,Re-Export,Kuwait,World,37,Photographic or cinematographic goods,122995,,,-36.8535712,174.7456809
2019,2019,Re-Export,Kuwait,Iran,37,Photographic or cinematographic goods,1616,,,32.6475314,54.5643516
2019,2019,Re-Export,Kuwait,Qatar,37,Photographic or cinematographic goods,5113,,,25.3336984,51.2295295
2019,2019,Re-Export,Kuwait,Saudi Arabia,37,Photographic or cinematographic goods,83253,,,25.6242618,42.3528328
2019,2019,Re-Export,Kuwait,United Arab Emirates,37,Photographic or cinematographic goods,33013,,,24.0002488,53.9994829
2020,2020,Re-Export,Kuwait,World,37,Photographic or cinematographic goods,59238,,,-36.8535712,174.7456809
2020,2020,Re-Export,Kuwait,Iraq,37,Photographic or cinematographic goods,1133,,,33.0955793,44.1749775
2020,2020,Re-Export,Kuwait,Saudi Arabia,37,Photographic or cinematographic goods,28232,,,25.6242618,42.3528328
2020,2020,Re-Export,Kuwait,United Arab Emirates,37,Photographic or cinematographic goods,16795,,,24.0002488,53.9994829
2020,2020,Re-Export,Kuwait,United Kingdom,37,Photographic or cinematographic goods,13078,,,54.7023545,-3.2765753
