yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2009,2009,Import,Algeria,11,Products of the milling industry; malt; starches; inulin; wheat gluten,Eastern Asia,Asia,4999476,28.0000272,2.9999825,37.977378106878206,73.97804075806764
2009,2009,Import,Algeria,11,Products of the milling industry; malt; starches; inulin; wheat gluten,Eastern Europe,Europe,113961,28.0000272,2.9999825,51.67568633314729,27.673469819741847
2009,2009,Import,Algeria,11,Products of the milling industry; malt; starches; inulin; wheat gluten,Northern Africa,Africa,590073,28.0000272,2.9999825,19.569604022535763,12.47761721199581
2009,2009,Import,Algeria,11,Products of the milling industry; malt; starches; inulin; wheat gluten,Northern America,Americas,18676,28.0000272,2.9999825,43.897683433510366,-100.08947125585888
2009,2009,Import,Algeria,11,Products of the milling industry; malt; starches; inulin; wheat gluten,Northern Europe,Europe,1369,28.0000272,2.9999825,59.36075159783851,25.01346951967388
2009,2009,Import,Algeria,11,Products of the milling industry; malt; starches; inulin; wheat gluten,South-eastern Asia,Asia,299460,28.0000272,2.9999825,10.528384761701911,103.08333472012376
2009,2009,Import,Algeria,11,Products of the milling industry; malt; starches; inulin; wheat gluten,Southern Europe,Europe,2899223,28.0000272,2.9999825,40.12399607988535,20.742583178432696
2009,2009,Import,Algeria,11,Products of the milling industry; malt; starches; inulin; wheat gluten,Western Asia,Asia,1098091,28.0000272,2.9999825,26.42921218083572,52.86847103284948
2009,2009,Import,Algeria,11,Products of the milling industry; malt; starches; inulin; wheat gluten,Western Europe,Europe,20078572,28.0000272,2.9999825,47.92172048214207,7.866753258497997
2009,2009,Import,Algeria,11,Products of the milling industry; malt; starches; inulin; wheat gluten,World,World,31098853,28.0000272,2.9999825,,
