yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2016,2016.0,Import,Comoros,World,66.0,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",27876.0,,-12.2045176,44.2832964,-36.8535712,174.7456809
2016,2016.0,Import,Comoros,China,66.0,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",8132.0,,-12.2045176,44.2832964,35.000074,104.999927
2016,2016.0,Import,Comoros,France,66.0,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",268.0,,-12.2045176,44.2832964,46.603354,1.8883335
2016,2016.0,Import,Comoros,Madagascar,66.0,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",5.0,,-12.2045176,44.2832964,-18.9249604,46.4416422
2016,2016.0,Import,Comoros,India,66.0,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",134.0,,-12.2045176,44.2832964,22.3511148,78.6677428
2016,2016.0,Import,Comoros,Thailand,66.0,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",78.0,,-12.2045176,44.2832964,14.8971921,100.83273
2016,2016.0,Import,Comoros,United Arab Emirates,66.0,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",19076.0,,-12.2045176,44.2832964,24.0002488,53.9994829
2016,2016.0,Import,Comoros,United Rep. of Tanzania,66.0,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",179.0,,-12.2045176,44.2832964,,
