yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2014,2014,Export,Malta,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Asia,Asia,226,35.8885993,14.4476911,37.977378106878206,73.97804075806764
2014,2014,Export,Malta,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Europe,Europe,5169,35.8885993,14.4476911,51.67568633314729,27.673469819741847
2014,2014,Export,Malta,35,Albuminoidal substances; modified starches; glues; enzymes,Northern America,Americas,494,35.8885993,14.4476911,43.897683433510366,-100.08947125585888
2014,2014,Export,Malta,35,Albuminoidal substances; modified starches; glues; enzymes,Northern Europe,Europe,45,35.8885993,14.4476911,59.36075159783851,25.01346951967388
2014,2014,Export,Malta,35,Albuminoidal substances; modified starches; glues; enzymes,South-eastern Asia,Asia,197,35.8885993,14.4476911,10.528384761701911,103.08333472012376
2014,2014,Export,Malta,35,Albuminoidal substances; modified starches; glues; enzymes,Tunisia,Tunisia,44,35.8885993,14.4476911,,
2014,2014,Export,Malta,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,5506,35.8885993,14.4476911,47.92172048214207,7.866753258497997
2014,2014,Export,Malta,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,15018,35.8885993,14.4476911,,
2014,2014,Export,Malta,35,Albuminoidal substances; modified starches; glues; enzymes, Libya, Libya,1716,35.8885993,14.4476911,,
