yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,rtLat,rtLon,ptLat,ptLon
2017,2017,Import,Turkey,World,99,Commodities not specified according to kind,363745325,38.9597594,34.9249653,-36.8535712,174.7456809
2017,2017,Import,Turkey,Albania,99,Commodities not specified according to kind,259,38.9597594,34.9249653,41.000028,19.9999619
2017,2017,Import,Turkey,Azerbaijan,99,Commodities not specified according to kind,144,38.9597594,34.9249653,40.3936294,47.7872508
2017,2017,Import,Turkey,Australia,99,Commodities not specified according to kind,1211276,38.9597594,34.9249653,-24.7761086,134.755
2017,2017,Import,Turkey,Austria,99,Commodities not specified according to kind,26244,38.9597594,34.9249653,47.59397,14.12456
2017,2017,Import,Turkey,Bahrain,99,Commodities not specified according to kind,1403,38.9597594,34.9249653,26.1551249,50.5344606
2017,2017,Import,Turkey,Bangladesh,99,Commodities not specified according to kind,4211,38.9597594,34.9249653,24.4769288,90.2934413
2017,2017,Import,Turkey,Belgium,99,Commodities not specified according to kind,419787,38.9597594,34.9249653,50.6402809,4.6667145
2017,2017,Import,Turkey,Bosnia Herzegovina,99,Commodities not specified according to kind,710495,38.9597594,34.9249653,44.3053476,17.5961467
2017,2017,Import,Turkey,Brazil,99,Commodities not specified according to kind,1412,38.9597594,34.9249653,-10.3333333,-53.2
2017,2017,Import,Turkey,Bulgaria,99,Commodities not specified according to kind,484698,38.9597594,34.9249653,42.6073975,25.4856617
2017,2017,Import,Turkey,Myanmar,99,Commodities not specified according to kind,265,38.9597594,34.9249653,,
2017,2017,Import,Turkey,Canada,99,Commodities not specified according to kind,1241448,38.9597594,34.9249653,61.0666922,-107.991707
2017,2017,Import,Turkey,China,99,Commodities not specified according to kind,2246354,38.9597594,34.9249653,35.000074,104.999927
2017,2017,Import,Turkey,Colombia,99,Commodities not specified according to kind,283,38.9597594,34.9249653,4.099917,-72.9088133
2017,2017,Import,Turkey,Croatia,99,Commodities not specified according to kind,1411,38.9597594,34.9249653,,
2017,2017,Import,Turkey,Czechia,99,Commodities not specified according to kind,280,38.9597594,34.9249653,,
2017,2017,Import,Turkey,Denmark,99,Commodities not specified according to kind,1285761,38.9597594,34.9249653,55.670249,10.3333283
2017,2017,Import,Turkey,Finland,99,Commodities not specified according to kind,1720,38.9597594,34.9249653,63.2467777,25.9209164
2017,2017,Import,Turkey,France,99,Commodities not specified according to kind,21389,38.9597594,34.9249653,46.603354,1.8883335
2017,2017,Import,Turkey,Georgia,99,Commodities not specified according to kind,1854,38.9597594,34.9249653,32.3293809,-83.1137366
2017,2017,Import,Turkey,Germany,99,Commodities not specified according to kind,16594090,38.9597594,34.9249653,51.1638175,10.4478313
2017,2017,Import,Turkey,Greece,99,Commodities not specified according to kind,15225,38.9597594,34.9249653,38.9953683,21.9877132
2017,2017,Import,Turkey,Hungary,99,Commodities not specified according to kind,3480,38.9597594,34.9249653,47.1817585,19.5060937
2017,2017,Import,Turkey,Indonesia,99,Commodities not specified according to kind,184757,38.9597594,34.9249653,-2.4833826,117.8902853
2017,2017,Import,Turkey,Iran,99,Commodities not specified according to kind,2260,38.9597594,34.9249653,32.6475314,54.5643516
2017,2017,Import,Turkey,Iraq,99,Commodities not specified according to kind,5321,38.9597594,34.9249653,33.0955793,44.1749775
2017,2017,Import,Turkey,Ireland,99,Commodities not specified according to kind,844,38.9597594,34.9249653,52.865196,-7.9794599
2017,2017,Import,Turkey,Israel,99,Commodities not specified according to kind,7285585,38.9597594,34.9249653,30.8124247,34.8594762
2017,2017,Import,Turkey,Italy,99,Commodities not specified according to kind,16534112,38.9597594,34.9249653,42.6384261,12.674297
