yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue_export,Unnamed: 0_export,rtLat,rtLon,ptLat,ptLon,mid,TradeValue_import,Unnamed: 0_import
2003.0,2003.0,Export,Saudi Arabia,World,1.0,Live animals,21123760.0,,25.6242618,42.3528328,-36.8535712,174.7456809,1.02003.0Saudi Arabia,398904232.0,
2003.0,2003.0,Export,Saudi Arabia,World,2.0,Meat and edible meat offal,41345652.0,,25.6242618,42.3528328,-36.8535712,174.7456809,2.02003.0Saudi Arabia,696973938.0,
2003.0,2003.0,Export,Saudi Arabia,World,3.0,"Fish and crustaceans, molluscs and other aquatic invertebrates",17920289.0,,25.6242618,42.3528328,-36.8535712,174.7456809,3.02003.0Saudi Arabia,97587589.0,
2003.0,2003.0,Export,Saudi Arabia,World,4.0,Dairy produce; birds eggs; natural honey;,257083521.0,,25.6242618,42.3528328,-36.8535712,174.7456809,4.02003.0Saudi Arabia,804430872.0,
2003.0,2003.0,Export,Saudi Arabia,World,5.0,"Products of animal origin, not elsewhere specified",561867.0,,25.6242618,42.3528328,-36.8535712,174.7456809,5.02003.0Saudi Arabia,2988270.0,
2003.0,2003.0,Export,Saudi Arabia,World,6.0,Live trees and other plants;,2789603.0,,25.6242618,42.3528328,-36.8535712,174.7456809,6.02003.0Saudi Arabia,6288008.0,
2003.0,2003.0,Export,Saudi Arabia,World,7.0,Edible vegetables and certain roots and tubers,39113916.0,,25.6242618,42.3528328,-36.8535712,174.7456809,7.02003.0Saudi Arabia,163656205.0,
2003.0,2003.0,Export,Saudi Arabia,World,8.0,Edible fruit and nuts; peel of citrus fruit or melons,35535778.0,,25.6242618,42.3528328,-36.8535712,174.7456809,8.02003.0Saudi Arabia,369449262.0,
2003.0,2003.0,Export,Saudi Arabia,World,9.0,"Coffee, tea, matΦ and spices",6068008.0,,25.6242618,42.3528328,-36.8535712,174.7456809,9.02003.0Saudi Arabia,268126202.0,
2003.0,2003.0,Export,Saudi Arabia,World,10.0,Cereals,2199469.0,,25.6242618,42.3528328,-36.8535712,174.7456809,10.02003.0Saudi Arabia,1580800109.0,
2003.0,2003.0,Export,Saudi Arabia,World,11.0,Products of the milling industry; malt; starches; inulin,1404802.0,,25.6242618,42.3528328,-36.8535712,174.7456809,11.02003.0Saudi Arabia,64271547.0,
2003.0,2003.0,Export,Saudi Arabia,World,13.0,"Lac; gums, resins and other vegetable saps and extracts",905601.0,,25.6242618,42.3528328,-36.8535712,174.7456809,13.02003.0Saudi Arabia,8757078.0,
2003.0,2003.0,Export,Saudi Arabia,World,15.0,Animal or vegetable fats and oils,39273382.0,,25.6242618,42.3528328,-36.8535712,174.7456809,15.02003.0Saudi Arabia,255750186.0,
2003.0,2003.0,Export,Saudi Arabia,World,16.0,"Preparations of meat, of fish or of crustaceans",19322957.0,,25.6242618,42.3528328,-36.8535712,174.7456809,16.02003.0Saudi Arabia,65848616.0,
