yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2016,2016.0,Export,Pakistan,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",39073382.0,,30.3308401,71.247499,-36.8535712,174.7456809
2016,2016.0,Export,Pakistan,Afghanistan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",9544345.0,,30.3308401,71.247499,33.7680065,66.2385139
2016,2016.0,Export,Pakistan,Austria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5183.0,,30.3308401,71.247499,47.59397,14.12456
2016,2016.0,Export,Pakistan,Bahrain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2768.0,,30.3308401,71.247499,26.1551249,50.5344606
2016,2016.0,Export,Pakistan,Bangladesh,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2174296.0,,30.3308401,71.247499,24.4769288,90.2934413
2016,2016.0,Export,Pakistan,Belgium,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",431503.0,,30.3308401,71.247499,50.6402809,4.6667145
2016,2016.0,Export,Pakistan,Botswana,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1104208.0,,30.3308401,71.247499,-23.1681782,24.5928742
2016,2016.0,Export,Pakistan,Brazil,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",19183.0,,30.3308401,71.247499,-10.3333333,-53.2
2016,2016.0,Export,Pakistan,Cameroon,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",315720.0,,30.3308401,71.247499,4.6125522,13.1535811
2016,2016.0,Export,Pakistan,Canada,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",878390.0,,30.3308401,71.247499,61.0666922,-107.991707
2016,2016.0,Export,Pakistan,Sri Lanka,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",525439.0,,30.3308401,71.247499,7.5554942,80.7137847
2016,2016.0,Export,Pakistan,Chile,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",26948.0,,30.3308401,71.247499,-31.7613365,-71.3187697
2016,2016.0,Export,Pakistan,China,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",955858.0,,30.3308401,71.247499,35.000074,104.999927
2016,2016.0,Export,Pakistan,Czechia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",49379.0,,30.3308401,71.247499,49.7439047,15.3381061
2016,2016.0,Export,Pakistan,Benin,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",94337.0,,30.3308401,71.247499,9.5293472,2.2584408
2016,2016.0,Export,Pakistan,Ecuador,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3846.0,,30.3308401,71.247499,-1.3397668,-79.3666965
2016,2016.0,Export,Pakistan,Ethiopia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",19791.0,,30.3308401,71.247499,10.2116702,38.6521203
2016,2016.0,Export,Pakistan,Fiji,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",13002.0,,30.3308401,71.247499,-18.1239696,179.0122737
2016,2016.0,Export,Pakistan,France,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",132392.0,,30.3308401,71.247499,46.603354,1.8883335
2016,2016.0,Export,Pakistan,Djibouti,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",76847.0,,30.3308401,71.247499,11.8145966,42.8453061
2016,2016.0,Export,Pakistan,Gambia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",92583.0,,30.3308401,71.247499,13.470062,-15.4900464
2016,2016.0,Export,Pakistan,Germany,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",625298.0,,30.3308401,71.247499,51.1638175,10.4478313
2016,2016.0,Export,Pakistan,Ghana,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",542984.0,,30.3308401,71.247499,8.0300284,-1.0800271
2016,2016.0,Export,Pakistan,Greece,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4477.0,,30.3308401,71.247499,38.9953683,21.9877132
2016,2016.0,Export,Pakistan,Guinea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",448.0,,30.3308401,71.247499,10.7226226,-10.7083587
2016,2016.0,Export,Pakistan,Guyana,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",23857.0,,30.3308401,71.247499,4.8417097,-58.6416891
2016,2016.0,Export,Pakistan,"China, Hong Kong SAR",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2200.0,,30.3308401,71.247499,22.350627,114.1849161
2016,2016.0,Export,Pakistan,Hungary,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10465.0,,30.3308401,71.247499,47.1817585,19.5060937
2016,2016.0,Export,Pakistan,Indonesia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5022.0,,30.3308401,71.247499,-2.4833826,117.8902853
2016,2016.0,Export,Pakistan,Iran,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",16829.0,,30.3308401,71.247499,32.6475314,54.5643516
2016,2016.0,Export,Pakistan,Iraq,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",29068.0,,30.3308401,71.247499,33.0955793,44.1749775
2016,2016.0,Export,Pakistan,Ireland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",114238.0,,30.3308401,71.247499,52.865196,-7.9794599
2016,2016.0,Export,Pakistan,Italy,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1585905.0,,30.3308401,71.247499,42.6384261,12.674297
2016,2016.0,Export,Pakistan,Côte d'Ivoire,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",17971.0,,30.3308401,71.247499,7.9897371,-5.5679458
2016,2016.0,Export,Pakistan,Japan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",303855.0,,30.3308401,71.247499,36.5748441,139.2394179
2016,2016.0,Export,Pakistan,Jordan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",121968.0,,30.3308401,71.247499,31.1667049,36.941628
2016,2016.0,Export,Pakistan,Kenya,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1969468.0,,30.3308401,71.247499,1.4419683,38.4313975
2016,2016.0,Export,Pakistan,Rep. of Korea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",51900.0,,30.3308401,71.247499,,
2016,2016.0,Export,Pakistan,Kuwait,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",30700.0,,30.3308401,71.247499,29.2733964,47.4979476
2016,2016.0,Export,Pakistan,Lebanon,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",26563.0,,30.3308401,71.247499,33.8750629,35.843409
2016,2016.0,Export,Pakistan,Liberia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5015.0,,30.3308401,71.247499,5.7499721,-9.3658524
2016,2016.0,Export,Pakistan,Madagascar,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",28763.0,,30.3308401,71.247499,-18.9249604,46.4416422
2016,2016.0,Export,Pakistan,Malaysia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",36181.0,,30.3308401,71.247499,4.5693754,102.2656823
2016,2016.0,Export,Pakistan,Maldives,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",47785.0,,30.3308401,71.247499,3.7203503,73.2244152
2016,2016.0,Export,Pakistan,Malta,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",697.0,,30.3308401,71.247499,35.8885993,14.4476911
2016,2016.0,Export,Pakistan,Mauritius,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5170.0,,30.3308401,71.247499,-20.2759451,57.5703566
2016,2016.0,Export,Pakistan,Mexico,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",149430.0,,30.3308401,71.247499,23.6585116,-102.0077097
2016,2016.0,Export,Pakistan,"Other Asia, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",897.0,,30.3308401,71.247499,,
2016,2016.0,Export,Pakistan,Morocco,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",24201.0,,30.3308401,71.247499,31.1728205,-7.3362482
