yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2017,2017,Import,Malta,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Asia,Asia,14256,35.8885993,14.4476911,37.977378106878206,73.97804075806764
2017,2017,Import,Malta,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Europe,Europe,180091,35.8885993,14.4476911,51.67568633314729,27.673469819741847
2017,2017,Import,Malta,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern America,Americas,4710,35.8885993,14.4476911,43.897683433510366,-100.08947125585888
2017,2017,Import,Malta,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern Europe,Europe,109114,35.8885993,14.4476911,59.36075159783851,25.01346951967388
2017,2017,Import,Malta,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,South-eastern Asia,Asia,12966,35.8885993,14.4476911,10.528384761701911,103.08333472012376
2017,2017,Import,Malta,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Southern Europe,Europe,45128,35.8885993,14.4476911,40.12399607988535,20.742583178432696
2017,2017,Import,Malta,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Europe,Europe,13824,35.8885993,14.4476911,47.92172048214207,7.866753258497997
2017,2017,Import,Malta,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,World,World,380096,35.8885993,14.4476911,,
