yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion_export,Region_export,TradeValue_export,rtLat,rtLon,ptLon,ptLat,mid,Subregion_import,Region_import,TradeValue_import
2007.0,2007.0,Export,Pakistan,1.0,Live animals,World,World,260494.0,30.3308401,71.247499,,,12007Pakistan,World,World,8660787.0
2007.0,2007.0,Export,Pakistan,2.0,Meat and edible meat offal,World,World,46600176.0,30.3308401,71.247499,,,22007Pakistan,World,World,10287602.0
2007.0,2007.0,Export,Pakistan,3.0,"Fish and crustaceans, molluscs and other aquatic invertebrates",World,World,161054892.0,30.3308401,71.247499,,,32007Pakistan,World,World,1691107.0
2007.0,2007.0,Export,Pakistan,4.0,Dairy produce; birds eggs; natural honey;,World,World,33499443.0,30.3308401,71.247499,,,42007Pakistan,World,World,65331821.0
2007.0,2007.0,Export,Pakistan,5.0,"Products of animal origin, not elsewhere specified",World,World,17094482.0,30.3308401,71.247499,,,52007Pakistan,World,World,1189095.0
2007.0,2007.0,Export,Pakistan,6.0,Live trees and other plants;,World,World,509367.0,30.3308401,71.247499,,,62007Pakistan,World,World,1321813.0
2007.0,2007.0,Export,Pakistan,7.0,Edible vegetables and certain roots and tubers,World,World,72756979.0,30.3308401,71.247499,,,72007Pakistan,World,World,288118377.0
2007.0,2007.0,Export,Pakistan,8.0,Edible fruit and nuts; peel of citrus fruit or melons,World,World,124932713.0,30.3308401,71.247499,,,82007Pakistan,World,World,115243160.0
2007.0,2007.0,Export,Pakistan,9.0,"Coffee, tea, matΦ and spices",World,World,26325122.0,30.3308401,71.247499,,,92007Pakistan,World,World,256107325.0
2007.0,2007.0,Export,Pakistan,10.0,Cereals,World,World,1244147101.0,30.3308401,71.247499,,,102007Pakistan,World,World,110952526.0
2007.0,2007.0,Export,Pakistan,11.0,Products of the milling industry; malt; starches; inulin,World,World,110221058.0,30.3308401,71.247499,,,112007Pakistan,World,World,5355184.0
2007.0,2007.0,Export,Pakistan,12.0,Oil seeds and oleaginous fruits,World,World,43350602.0,30.3308401,71.247499,,,122007Pakistan,World,World,501436421.0
2007.0,2007.0,Export,Pakistan,13.0,"Lac; gums, resins and other vegetable saps and extracts",World,World,34226367.0,30.3308401,71.247499,,,132007Pakistan,World,World,7429279.0
2007.0,2007.0,Export,Pakistan,14.0,Vegetable plaiting materials; vegetable products nes,World,World,3638339.0,30.3308401,71.247499,,,142007Pakistan,World,World,16264844.0
2007.0,2007.0,Export,Pakistan,15.0,Animal or vegetable fats and oils,World,World,108937101.0,30.3308401,71.247499,,,152007Pakistan,World,World,1301198426.0
2007.0,2007.0,Export,Pakistan,16.0,"Preparations of meat, of fish or of crustaceans",World,World,21149286.0,30.3308401,71.247499,,,162007Pakistan,World,World,3157297.0
2007.0,2007.0,Export,Pakistan,17.0,Sugars and sugar confectionery,World,World,61053069.0,30.3308401,71.247499,,,172007Pakistan,World,World,39959690.0
2007.0,2007.0,Export,Pakistan,19.0,"Preparations of cereals, flour, starch or milk; bakers' wares",World,World,14639989.0,30.3308401,71.247499,,,192007Pakistan,World,World,48410113.0
2007.0,2007.0,Export,Pakistan,20.0,"Preparations of vegetables, fruit or nuts",World,World,22399879.0,30.3308401,71.247499,,,202007Pakistan,World,World,16844246.0
