yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,rtLat,rtLon,ptLat,ptLon
2016,2016,Re-Export,Saudi Arabia,World,52,Cotton,2311477,,,-36.8535712,174.7456809
2016,2016,Re-Export,Saudi Arabia,Oman,52,Cotton,43205,,,21.0000287,57.0036901
2016,2016,Re-Export,Saudi Arabia,India,52,Cotton,37604,,,22.3511148,78.6677428
2016,2016,Re-Export,Saudi Arabia,United Arab Emirates,52,Cotton,2230668,,,24.0002488,53.9994829
2018,2018,Re-Export,Saudi Arabia,World,52,Cotton,601995,,,-36.8535712,174.7456809
2018,2018,Re-Export,Saudi Arabia,Bahrain,52,Cotton,137243,,,26.1551249,50.5344606
2018,2018,Re-Export,Saudi Arabia,Kuwait,52,Cotton,70759,,,29.2733964,47.4979476
2018,2018,Re-Export,Saudi Arabia,Lebanon,52,Cotton,4374,,,33.8750629,35.843409
2018,2018,Re-Export,Saudi Arabia,Oman,52,Cotton,26552,,,21.0000287,57.0036901
2018,2018,Re-Export,Saudi Arabia,Sudan,52,Cotton,219344,,,14.5844444,29.4917691
2018,2018,Re-Export,Saudi Arabia,United Arab Emirates,52,Cotton,43791,,,24.0002488,53.9994829
2018,2018,Re-Export,Saudi Arabia,Turkey,52,Cotton,64422,,,38.9597594,34.9249653
2018,2018,Re-Export,Saudi Arabia,Egypt,52,Cotton,29006,,,26.2540493,29.2675469
2018,2018,Re-Export,Saudi Arabia,Yemen,52,Cotton,6500,,,16.3471243,47.8915271
2020,2020,Re-Export,Saudi Arabia,World,52,Cotton,844146,,,-36.8535712,174.7456809
2020,2020,Re-Export,Saudi Arabia,Bahrain,52,Cotton,64081,,,26.1551249,50.5344606
2020,2020,Re-Export,Saudi Arabia,China,52,Cotton,2847,,,35.000074,104.999927
2020,2020,Re-Export,Saudi Arabia,Jordan,52,Cotton,5376,,,31.1667049,36.941628
2020,2020,Re-Export,Saudi Arabia,Kuwait,52,Cotton,372490,,,29.2733964,47.4979476
2020,2020,Re-Export,Saudi Arabia,Oman,52,Cotton,92727,,,21.0000287,57.0036901
2020,2020,Re-Export,Saudi Arabia,Pakistan,52,Cotton,32717,,,30.3308401,71.247499
2020,2020,Re-Export,Saudi Arabia,Sudan,52,Cotton,13105,,,14.5844444,29.4917691
2020,2020,Re-Export,Saudi Arabia,Switzerland,52,Cotton,16042,,,46.7985624,8.2319736
2020,2020,Re-Export,Saudi Arabia,United Arab Emirates,52,Cotton,209819,,,24.0002488,53.9994829
2020,2020,Re-Export,Saudi Arabia,Turkey,52,Cotton,6933,,,38.9597594,34.9249653
2020,2020,Re-Export,Saudi Arabia,United Kingdom,52,Cotton,28004,,,54.7023545,-3.2765753
