rtTitle,Subregion,rgDesc,TradeValue
Mauritania,Algeria,Export,7700654
Mauritania,Algeria,Import,4213539
Mauritania,Bahrain,Import,792
Mauritania,Cyprus,Import,74791
Mauritania,Israel,Import,6259
Mauritania,Jordan,Import,6740
Mauritania,Lebanon,Export,109572
Mauritania,Lebanon,Import,41753
Mauritania,Malta,Import,45365
Mauritania,Morocco,Export,40348
Mauritania,Morocco,Import,7090893
Mauritania,Pakistan,Export,1659518
Mauritania,Pakistan,Import,73863
Mauritania,Saudi Arabia,Export,8097
Mauritania,Saudi Arabia,Import,2246986
Mauritania,United Arab Emirates,Export,46309
Mauritania,United Arab Emirates,Import,5315118
Mauritania,Yemen,Export,48621
