yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2003,2003,Export,Comoros,61,"Articles of apparel, accessories, knit or crochet",Sub-Saharan Africa,Africa,11872
2003,2003,Export,Comoros,61,"Articles of apparel, accessories, knit or crochet",Western Europe,Europe,5104
2003,2003,Export,Comoros,61,"Articles of apparel, accessories, knit or crochet",World,World,16976
