yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2017,2017.0,Export,Libya,World,25.0,Salt; sulfur; earths and stone; plastering materials,1558766.0,,26.8234472,18.1236723,-36.8535712,174.7456809
2017,2017.0,Export,Libya,Algeria,25.0,Salt; sulfur; earths and stone; plastering materials,3240.0,,26.8234472,18.1236723,28.0000272,2.9999825
2017,2017.0,Export,Libya,Argentina,25.0,Salt; sulfur; earths and stone; plastering materials,779809.0,,26.8234472,18.1236723,-34.9964963,-64.9672817
2017,2017.0,Export,Libya,Malta,25.0,Salt; sulfur; earths and stone; plastering materials,12000.0,,26.8234472,18.1236723,35.8885993,14.4476911
2017,2017.0,Export,Libya,Tunisia,25.0,Salt; sulfur; earths and stone; plastering materials,381996.0,,26.8234472,18.1236723,33.8439408,9.400138
2017,2017.0,Export,Libya,Egypt,25.0,Salt; sulfur; earths and stone; plastering materials,249313.0,,26.8234472,18.1236723,26.2540493,29.2675469
2017,2017.0,Export,Libya,Uruguay,25.0,Salt; sulfur; earths and stone; plastering materials,132408.0,,26.8234472,18.1236723,-32.8755548,-56.0201525
