yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2018,2018,Import,Libya,96,Miscellaneous manufactured articles,Eastern Asia,Asia,16526638
2018,2018,Import,Libya,96,Miscellaneous manufactured articles,Eastern Europe,Europe,77372
2018,2018,Import,Libya,96,Miscellaneous manufactured articles,Northern Africa,Africa,2380784
2018,2018,Import,Libya,96,Miscellaneous manufactured articles,Northern America,Americas,37928
2018,2018,Import,Libya,96,Miscellaneous manufactured articles,Northern Europe,Europe,159719
2018,2018,Import,Libya,96,Miscellaneous manufactured articles,South-eastern Asia,Asia,79470
2018,2018,Import,Libya,96,Miscellaneous manufactured articles,Southern Europe,Europe,783474
2018,2018,Import,Libya,96,Miscellaneous manufactured articles,Western Asia,Asia,3702902
2018,2018,Import,Libya,96,Miscellaneous manufactured articles,Western Europe,Europe,3115355
2018,2018,Import,Libya,96,Miscellaneous manufactured articles,World,World,29480940
