yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2019,2019.0,Re-Export,Oman,World,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",411927.0,,21.0000287,57.0036901,-36.8535712,174.7456809
2019,2019.0,Re-Export,Oman,Bahrain,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",5513.0,,21.0000287,57.0036901,26.1551249,50.5344606
2019,2019.0,Re-Export,Oman,Iran,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",1300.0,,21.0000287,57.0036901,32.6475314,54.5643516
2019,2019.0,Re-Export,Oman,Qatar,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",309399.0,,21.0000287,57.0036901,25.3336984,51.2295295
2019,2019.0,Re-Export,Oman,Saudi Arabia,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",509.0,,21.0000287,57.0036901,25.6242618,42.3528328
2019,2019.0,Re-Export,Oman,Somalia,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",58860.0,,21.0000287,57.0036901,8.3676771,49.083416
2019,2019.0,Re-Export,Oman,United Arab Emirates,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",36332.0,,21.0000287,57.0036901,24.0002488,53.9994829
2019,2019.0,Re-Export,Oman,United Kingdom,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",10.0,,21.0000287,57.0036901,54.7023545,-3.2765753
