yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2015,2015,Import,Kuwait,64,Footwear; gaiters and the like; parts of such articles,Australia and New Zealand,Oceania,18406,29.2733964,47.4979476,-16.85099460447687,133.4130365630627
2015,2015,Import,Kuwait,64,Footwear; gaiters and the like; parts of such articles,Central Asia,Asia,6320,29.2733964,47.4979476,39.89317229901691,61.060280637304274
2015,2015,Import,Kuwait,64,Footwear; gaiters and the like; parts of such articles,Eastern Asia,Asia,125000629,29.2733964,47.4979476,37.977378106878206,73.97804075806764
2015,2015,Import,Kuwait,64,Footwear; gaiters and the like; parts of such articles,Eastern Europe,Europe,2519742,29.2733964,47.4979476,51.67568633314729,27.673469819741847
2015,2015,Import,Kuwait,64,Footwear; gaiters and the like; parts of such articles,Egypt,Egypt,223059,29.2733964,47.4979476,,
2015,2015,Import,Kuwait,64,Footwear; gaiters and the like; parts of such articles,Latin America and the Caribbean,Americas,7851948,29.2733964,47.4979476,17.925141963241547,-78.01492950057497
2015,2015,Import,Kuwait,64,Footwear; gaiters and the like; parts of such articles,Northern America,Americas,1591104,29.2733964,47.4979476,43.897683433510366,-100.08947125585888
2015,2015,Import,Kuwait,64,Footwear; gaiters and the like; parts of such articles,Northern Europe,Europe,1340493,29.2733964,47.4979476,59.36075159783851,25.01346951967388
2015,2015,Import,Kuwait,64,Footwear; gaiters and the like; parts of such articles,South-eastern Asia,Asia,43749380,29.2733964,47.4979476,10.528384761701911,103.08333472012376
2015,2015,Import,Kuwait,64,Footwear; gaiters and the like; parts of such articles,Southern Asia,Asia,1182882,29.2733964,47.4979476,25.499703063807168,75.5024015339642
2015,2015,Import,Kuwait,64,Footwear; gaiters and the like; parts of such articles,Southern Europe,Europe,62221156,29.2733964,47.4979476,40.12399607988535,20.742583178432696
2015,2015,Import,Kuwait,64,Footwear; gaiters and the like; parts of such articles,Sub-Saharan Africa,Africa,119993,29.2733964,47.4979476,6.06272746187266,22.727528470146083
2015,2015,Import,Kuwait,64,Footwear; gaiters and the like; parts of such articles,Sudan,Sudan,681,29.2733964,47.4979476,,
2015,2015,Import,Kuwait,64,Footwear; gaiters and the like; parts of such articles,Tunisia,Tunisia,546756,29.2733964,47.4979476,,
2015,2015,Import,Kuwait,64,Footwear; gaiters and the like; parts of such articles,Western Asia,Asia,3174310,29.2733964,47.4979476,26.42921218083572,52.86847103284948
2015,2015,Import,Kuwait,64,Footwear; gaiters and the like; parts of such articles,Western Europe,Europe,4757355,29.2733964,47.4979476,47.92172048214207,7.866753258497997
2015,2015,Import,Kuwait,64,Footwear; gaiters and the like; parts of such articles,World,World,271081114,29.2733964,47.4979476,,
2015,2015,Import,Kuwait,64,Footwear; gaiters and the like; parts of such articles,Bahrain, Bahrain,12319,29.2733964,47.4979476,,
2015,2015,Import,Kuwait,64,Footwear; gaiters and the like; parts of such articles,Cyprus, Cyprus,55058,29.2733964,47.4979476,,
2015,2015,Import,Kuwait,64,Footwear; gaiters and the like; parts of such articles,Georgia, Georgia,109220,29.2733964,47.4979476,,
2015,2015,Import,Kuwait,64,Footwear; gaiters and the like; parts of such articles,Jordan, Jordan,12063,29.2733964,47.4979476,,
2015,2015,Import,Kuwait,64,Footwear; gaiters and the like; parts of such articles,Lebanon, Lebanon,145170,29.2733964,47.4979476,,
2015,2015,Import,Kuwait,64,Footwear; gaiters and the like; parts of such articles,Malta, Malta,6284,29.2733964,47.4979476,,
2015,2015,Import,Kuwait,64,Footwear; gaiters and the like; parts of such articles,Mauritania, Mauritania,1880,29.2733964,47.4979476,,
2015,2015,Import,Kuwait,64,Footwear; gaiters and the like; parts of such articles,Morocco, Morocco,498752,29.2733964,47.4979476,,
2015,2015,Import,Kuwait,64,Footwear; gaiters and the like; parts of such articles,Oman, Oman,2017,29.2733964,47.4979476,,
2015,2015,Import,Kuwait,64,Footwear; gaiters and the like; parts of such articles,Pakistan, Pakistan,965409,29.2733964,47.4979476,,
2015,2015,Import,Kuwait,64,Footwear; gaiters and the like; parts of such articles,Qatar, Qatar,18536,29.2733964,47.4979476,,
2015,2015,Import,Kuwait,64,Footwear; gaiters and the like; parts of such articles,Saudi Arabia, Saudi Arabia,426094,29.2733964,47.4979476,,
2015,2015,Import,Kuwait,64,Footwear; gaiters and the like; parts of such articles,State of Palestine, State of Palestine,17872,29.2733964,47.4979476,,
2015,2015,Import,Kuwait,64,Footwear; gaiters and the like; parts of such articles,United Arab Emirates, United Arab Emirates,859156,29.2733964,47.4979476,,
