yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2019,2019,Import,Morocco,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Asia,Asia,72735,31.17,-7.33,37.977378106878206,73.97804075806764
2019,2019,Import,Morocco,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Europe,Europe,534,31.17,-7.33,51.67568633314729,27.673469819741847
2019,2019,Import,Morocco,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern America,Americas,567,31.17,-7.33,43.897683433510366,-100.08947125585888
2019,2019,Import,Morocco,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern Europe,Europe,103016,31.17,-7.33,59.36075159783851,25.01346951967388
2019,2019,Import,Morocco,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Southern Europe,Europe,1139950,31.17,-7.33,40.12399607988535,20.742583178432696
2019,2019,Import,Morocco,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Asia,Asia,317045,31.17,-7.33,26.42921218083572,52.86847103284948
2019,2019,Import,Morocco,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Europe,Europe,3562984,31.17,-7.33,47.92172048214207,7.866753258497997
2019,2019,Import,Morocco,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,World,World,5406813,31.17,-7.33,,
2019,2019,Import,Morocco,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Bahrain, Bahrain,20058,31.17,-7.33,,
