yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2016,2016,Re-Import,Georgia,29,Organic chemicals,Eastern Europe,Europe,43765
2016,2016,Re-Import,Georgia,29,Organic chemicals,World,World,43765
