yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2015,2015,Export,Bahrain,35,Albuminoidal substances; modified starches; glues; enzymes,South-eastern Asia,Asia,135,26.1551249,50.5344606,10.528384761701911,103.08333472012376
2015,2015,Export,Bahrain,35,Albuminoidal substances; modified starches; glues; enzymes,Sub-Saharan Africa,Africa,2173,26.1551249,50.5344606,6.06272746187266,22.727528470146083
2015,2015,Export,Bahrain,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,192373,26.1551249,50.5344606,,
2015,2015,Export,Bahrain,35,Albuminoidal substances; modified starches; glues; enzymes,Iraq, Iraq,3831,26.1551249,50.5344606,,
2015,2015,Export,Bahrain,35,Albuminoidal substances; modified starches; glues; enzymes,Kuwait, Kuwait,8913,26.1551249,50.5344606,,
2015,2015,Export,Bahrain,35,Albuminoidal substances; modified starches; glues; enzymes,Lebanon, Lebanon,1242,26.1551249,50.5344606,,
2015,2015,Export,Bahrain,35,Albuminoidal substances; modified starches; glues; enzymes,Oman, Oman,384,26.1551249,50.5344606,,
2015,2015,Export,Bahrain,35,Albuminoidal substances; modified starches; glues; enzymes,Pakistan, Pakistan,13,26.1551249,50.5344606,,
2015,2015,Export,Bahrain,35,Albuminoidal substances; modified starches; glues; enzymes,Saudi Arabia, Saudi Arabia,137626,26.1551249,50.5344606,,
2015,2015,Export,Bahrain,35,Albuminoidal substances; modified starches; glues; enzymes,United Arab Emirates, United Arab Emirates,38050,26.1551249,50.5344606,,
