yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2009,2009,Export,Azerbaijan,39,Plastics and articles thereof,Central Asia,Asia,3789184
2009,2009,Export,Azerbaijan,39,Plastics and articles thereof,Eastern Asia,Asia,5673383
2009,2009,Export,Azerbaijan,39,Plastics and articles thereof,Eastern Europe,Europe,4035285
2009,2009,Export,Azerbaijan,39,Plastics and articles thereof,Latin America and the Caribbean,Americas,325
2009,2009,Export,Azerbaijan,39,Plastics and articles thereof,Northern Africa,Africa,100
2009,2009,Export,Azerbaijan,39,Plastics and articles thereof,Northern America,Americas,700496
2009,2009,Export,Azerbaijan,39,Plastics and articles thereof,Northern Europe,Europe,443722
2009,2009,Export,Azerbaijan,39,Plastics and articles thereof,South-eastern Asia,Asia,35726
2009,2009,Export,Azerbaijan,39,Plastics and articles thereof,Southern Asia,Asia,20591965
2009,2009,Export,Azerbaijan,39,Plastics and articles thereof,Southern Europe,Europe,4156593
2009,2009,Export,Azerbaijan,39,Plastics and articles thereof,Sub-Saharan Africa,Africa,677
2009,2009,Export,Azerbaijan,39,Plastics and articles thereof,Western Asia,Asia,6305012
2009,2009,Export,Azerbaijan,39,Plastics and articles thereof,Western Europe,Europe,16918
2009,2009,Export,Azerbaijan,39,Plastics and articles thereof,World,World,60722540
