yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2010,2010.0,Re-Export,Qatar,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,258312.0,,25.3336984,51.2295295,-36.8535712,174.7456809
2010,2010.0,Re-Export,Qatar,Eritrea,35.0,Albuminoidal substances; modified starches; glues; enzymes,13297.0,,25.3336984,51.2295295,15.9500319,37.9999668
2010,2010.0,Re-Export,Qatar,Oman,35.0,Albuminoidal substances; modified starches; glues; enzymes,45865.0,,25.3336984,51.2295295,21.0000287,57.0036901
2010,2010.0,Re-Export,Qatar,Saudi Arabia,35.0,Albuminoidal substances; modified starches; glues; enzymes,55213.0,,25.3336984,51.2295295,25.6242618,42.3528328
2010,2010.0,Re-Export,Qatar,United Arab Emirates,35.0,Albuminoidal substances; modified starches; glues; enzymes,143762.0,,25.3336984,51.2295295,24.0002488,53.9994829
2010,2010.0,Re-Export,Qatar,United Kingdom,35.0,Albuminoidal substances; modified starches; glues; enzymes,176.0,,25.3336984,51.2295295,54.7023545,-3.2765753
