yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2017,2017.0,Export,Israel,World,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",91000.0,,30.8124247,34.8594762,-36.8535712,174.7456809
2017,2017.0,Export,Israel,Australia,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",23000.0,,30.8124247,34.8594762,-24.7761086,134.755
2017,2017.0,Export,Israel,Canada,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",34000.0,,30.8124247,34.8594762,61.0666922,-107.991707
2017,2017.0,Export,Israel,France,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",5000.0,,30.8124247,34.8594762,46.603354,1.8883335
2017,2017.0,Export,Israel,Greece,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",4000.0,,30.8124247,34.8594762,38.9953683,21.9877132
2017,2017.0,Export,Israel,South Africa,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",17000.0,,30.8124247,34.8594762,-28.8166236,24.991639
2017,2017.0,Export,Israel,United Kingdom,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",1000.0,,30.8124247,34.8594762,54.7023545,-3.2765753
2017,2017.0,Export,Israel,USA,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",6000.0,,30.8124247,34.8594762,39.7837304,-100.445882
2017,2017.0,Export,Israel,"Areas, nes",46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",1000.0,,30.8124247,34.8594762,,
