yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2013,2013.0,Import,Armenia,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",132302791.0,,40.7696272,44.6736646,-36.8535712,174.7456809
2013,2013.0,Import,Armenia,Colombia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2783.0,,40.7696272,44.6736646,4.099917,-72.9088133
2013,2013.0,Import,Armenia,Croatia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",565.0,,40.7696272,44.6736646,45.5643442,17.0118954
2013,2013.0,Import,Armenia,Czechia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1465556.0,,40.7696272,44.6736646,49.7439047,15.3381061
2013,2013.0,Import,Armenia,Denmark,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",30862.0,,40.7696272,44.6736646,55.670249,10.3333283
2013,2013.0,Import,Armenia,Finland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",21251.0,,40.7696272,44.6736646,63.2467777,25.9209164
2013,2013.0,Import,Armenia,France,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1822028.0,,40.7696272,44.6736646,46.603354,1.8883335
2013,2013.0,Import,Armenia,Georgia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",32062.0,,40.7696272,44.6736646,32.3293809,-83.1137366
2013,2013.0,Import,Armenia,Germany,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",16191882.0,,40.7696272,44.6736646,51.1638175,10.4478313
2013,2013.0,Import,Armenia,Greece,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",17656.0,,40.7696272,44.6736646,38.9953683,21.9877132
2013,2013.0,Import,Armenia,"China, Hong Kong SAR",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",625.0,,40.7696272,44.6736646,22.350627,114.1849161
2013,2013.0,Import,Armenia,Hungary,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",932674.0,,40.7696272,44.6736646,47.1817585,19.5060937
2013,2013.0,Import,Armenia,Indonesia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",100885.0,,40.7696272,44.6736646,-2.4833826,117.8902853
2013,2013.0,Import,Armenia,Iran,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",186142.0,,40.7696272,44.6736646,32.6475314,54.5643516
2013,2013.0,Import,Armenia,Italy,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1055707.0,,40.7696272,44.6736646,42.6384261,12.674297
2013,2013.0,Import,Armenia,Japan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",25739236.0,,40.7696272,44.6736646,36.5748441,139.2394179
2013,2013.0,Import,Armenia,Rep. of Korea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11917828.0,,40.7696272,44.6736646,,
2013,2013.0,Import,Armenia,Lithuania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",41220.0,,40.7696272,44.6736646,55.3500003,23.7499997
2013,2013.0,Import,Armenia,Luxembourg,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",437.0,,40.7696272,44.6736646,49.8158683,6.1296751
2013,2013.0,Import,Armenia,Malaysia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",735.0,,40.7696272,44.6736646,4.5693754,102.2656823
2013,2013.0,Import,Armenia,Mexico,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",366427.0,,40.7696272,44.6736646,23.6585116,-102.0077097
2013,2013.0,Import,Armenia,"Other Asia, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",140933.0,,40.7696272,44.6736646,,
2013,2013.0,Import,Armenia,Morocco,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",453.0,,40.7696272,44.6736646,31.1728205,-7.3362482
2013,2013.0,Import,Armenia,Netherlands,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1077604.0,,40.7696272,44.6736646,52.2434979,5.6343227
2013,2013.0,Import,Armenia,Norway,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3156.0,,40.7696272,44.6736646,60.5000209,9.0999715
2013,2013.0,Import,Armenia,Pakistan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5779.0,,40.7696272,44.6736646,30.3308401,71.247499
2013,2013.0,Import,Armenia,Paraguay,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8650.0,,40.7696272,44.6736646,-23.3165935,-58.1693445
2013,2013.0,Import,Armenia,Philippines,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",53.0,,40.7696272,44.6736646,12.7503486,122.7312101
2013,2013.0,Import,Armenia,Poland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",187454.0,,40.7696272,44.6736646,52.215933,19.134422
2013,2013.0,Import,Armenia,Portugal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2120.0,,40.7696272,44.6736646,39.6621648,-8.1353519
2013,2013.0,Import,Armenia,Romania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1934903.0,,40.7696272,44.6736646,45.9852129,24.6859225
2013,2013.0,Import,Armenia,Russian Federation,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",15206597.0,,40.7696272,44.6736646,64.6863136,97.7453061
2013,2013.0,Import,Armenia,Saudi Arabia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",558.0,,40.7696272,44.6736646,25.6242618,42.3528328
2013,2013.0,Import,Armenia,Serbia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8086.0,,40.7696272,44.6736646,44.1534121,20.55144
2013,2013.0,Import,Armenia,India,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",420424.0,,40.7696272,44.6736646,22.3511148,78.6677428
2013,2013.0,Import,Armenia,Singapore,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",547.0,,40.7696272,44.6736646,1.357107,103.8194992
2013,2013.0,Import,Armenia,Slovakia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",357148.0,,40.7696272,44.6736646,48.7411522,19.4528646
2013,2013.0,Import,Armenia,Viet Nam,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",87.0,,40.7696272,44.6736646,15.9266657,107.9650855
2013,2013.0,Import,Armenia,Slovenia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1347.0,,40.7696272,44.6736646,45.8133113,14.4808369
2013,2013.0,Import,Armenia,South Africa,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2785.0,,40.7696272,44.6736646,-28.8166236,24.991639
2013,2013.0,Import,Armenia,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",775380.0,,40.7696272,44.6736646,39.3260685,-4.8379791
2013,2013.0,Import,Armenia,Sweden,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3909554.0,,40.7696272,44.6736646,59.6749712,14.5208584
2013,2013.0,Import,Armenia,Switzerland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6604.0,,40.7696272,44.6736646,46.7985624,8.2319736
2013,2013.0,Import,Armenia,Syria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2156.0,,40.7696272,44.6736646,34.6401861,39.0494106
2013,2013.0,Import,Armenia,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",704520.0,,40.7696272,44.6736646,14.8971921,100.83273
2013,2013.0,Import,Armenia,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",206398.0,,40.7696272,44.6736646,24.0002488,53.9994829
2013,2013.0,Import,Armenia,Tunisia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",71.0,,40.7696272,44.6736646,33.8439408,9.400138
2013,2013.0,Import,Armenia,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7123061.0,,40.7696272,44.6736646,38.9597594,34.9249653
2013,2013.0,Import,Armenia,Ukraine,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",401980.0,,40.7696272,44.6736646,49.4871968,31.2718321
2013,2013.0,Import,Armenia,Egypt,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",200.0,,40.7696272,44.6736646,26.2540493,29.2675469
2013,2013.0,Import,Armenia,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2079418.0,,40.7696272,44.6736646,54.7023545,-3.2765753
2013,2013.0,Import,Armenia,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",15422320.0,,40.7696272,44.6736646,39.7837304,-100.445882
2013,2013.0,Import,Armenia,Uzbekistan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",494042.0,,40.7696272,44.6736646,41.32373,63.9528098
