yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2010,2010,Re-Export,Saudi Arabia,35,Albuminoidal substances; modified starches; glues; enzymes,Egypt,Egypt,117067,25.62,42.35,,
2010,2010,Re-Export,Saudi Arabia,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Asia,Asia,73867,25.62,42.35,25.499703063807168,75.5024015339642
2010,2010,Re-Export,Saudi Arabia,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,1940269,25.62,42.35,,
2010,2010,Re-Export,Saudi Arabia,35,Albuminoidal substances; modified starches; glues; enzymes,Bahrain, Bahrain,411734,25.62,42.35,,
2010,2010,Re-Export,Saudi Arabia,35,Albuminoidal substances; modified starches; glues; enzymes,Jordan, Jordan,48800,25.62,42.35,,
2010,2010,Re-Export,Saudi Arabia,35,Albuminoidal substances; modified starches; glues; enzymes,Kuwait, Kuwait,43733,25.62,42.35,,
2010,2010,Re-Export,Saudi Arabia,35,Albuminoidal substances; modified starches; glues; enzymes,Morocco, Morocco,28000,25.62,42.35,,
2010,2010,Re-Export,Saudi Arabia,35,Albuminoidal substances; modified starches; glues; enzymes,Pakistan, Pakistan,57333,25.62,42.35,,
2010,2010,Re-Export,Saudi Arabia,35,Albuminoidal substances; modified starches; glues; enzymes,Qatar, Qatar,443201,25.62,42.35,,
2010,2010,Re-Export,Saudi Arabia,35,Albuminoidal substances; modified starches; glues; enzymes,United Arab Emirates, United Arab Emirates,608534,25.62,42.35,,
