yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2005,2005,Export,Lebanon,68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",Australia and New Zealand,Oceania,624000
2005,2005,Export,Lebanon,68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",Eastern Asia,Asia,76000
2005,2005,Export,Lebanon,68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",Eastern Europe,Europe,8000
2005,2005,Export,Lebanon,68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",Latin America and the Caribbean,Americas,24000
2005,2005,Export,Lebanon,68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",Northern Africa,Africa,33000
2005,2005,Export,Lebanon,68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",Northern America,Americas,1719000
2005,2005,Export,Lebanon,68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",Northern Europe,Europe,61000
2005,2005,Export,Lebanon,68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",South-eastern Asia,Asia,15000
2005,2005,Export,Lebanon,68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",Southern Asia,Asia,49000
2005,2005,Export,Lebanon,68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",Southern Europe,Europe,129000
2005,2005,Export,Lebanon,68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",Sub-Saharan Africa,Africa,610000
2005,2005,Export,Lebanon,68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",Western Asia,Asia,3393000
2005,2005,Export,Lebanon,68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",Western Europe,Europe,714000
2005,2005,Export,Lebanon,68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",World,World,18997000
